episode,step,action,reward,ep_return_so_far,time_left,x,y,n_revealed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95,obs_96,obs_97,obs_98,obs_99,obs_100,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
0,35,1,0.0,0.0,464,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574,-0.9945985674858093,0.9864979386329651,-0.6674602627754211,-0.9513522386550903,0.06295670568943024,-0.8827824592590332,0.36455294489860535,0.39867356419563293,0.9433050155639648,0.9935857653617859,0.9973993301391602,0.9969452619552612,0.6180989742279053,-0.9948806762695312,0.9002569317817688,-0.5773882865905762,-1.334527611732483,-0.5713615417480469,-0.5366426110267639,-0.3451560437679291,0.766267716884613,1.0939083099365234,-0.048331260681152344,-2.2078452110290527,-0.3197270929813385,1.0965920686721802,0.44629156589508057,-1.139755129814148,1.0560038089752197,0.3113248646259308,1.6732914447784424,0.05966648831963539,-0.05145539715886116,0.10465773940086365,-0.09945476800203323,-0.3082391619682312,-0.6430774331092834,0.5220706462860107,0.3874615728855133,-0.027767818421125412,0.46569690108299255,0.6942249536514282,-0.4205065071582794,-0.552344024181366
0,36,1,0.0,0.0,463,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279999732971191,-0.9945939779281616,0.9864999055862427,-0.6674342155456543,-0.9513848423957825,0.06351159512996674,-0.8826802968978882,0.3647633194923401,0.3985411822795868,0.943281352519989,0.9935901165008545,0.9973997473716736,0.9969421029090881,0.6180441975593567,-0.99488365650177,0.9002931118011475,-0.5774431228637695,-1.3353025913238525,-0.5710740089416504,-0.5360219478607178,-0.34485670924186707,0.7657715082168579,1.0933293104171753,-0.04827413707971573,-2.208017110824585,-0.32011687755584717,1.097164511680603,0.44658222794532776,-1.139237642288208,1.0554518699645996,0.31067726016044617,1.6736854314804077,0.06023852899670601,-0.05188813433051109,0.10515262931585312,-0.09980202466249466,-0.3085598945617676,-0.644230306148529,0.5233431458473206,0.3884704113006592,-0.02821122109889984,0.46709591150283813,0.6955634355545044,-0.4216662049293518,-0.5534109473228455
0,37,1,0.0,0.0,462,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259999990463257,-0.9945893287658691,0.9865018725395203,-0.6674081683158875,-0.9514174461364746,0.06406641006469727,-0.8825780749320984,0.3649733066558838,0.3984087109565735,0.9432576298713684,0.9935944080352783,0.9974002242088318,0.9969390034675598,0.6179894804954529,-0.9948866367340088,0.9003292322158813,-0.5774979591369629,-1.3359897136688232,-0.5708227157592773,-0.5354709625244141,-0.34458470344543457,0.7653108835220337,1.0928211212158203,-0.048230934888124466,-2.2081732749938965,-0.32043856382369995,1.097660779953003,0.4468460977077484,-1.138785481452942,1.0549484491348267,0.31008967757225037,1.67405104637146,0.06076793372631073,-0.052296511828899384,0.10561983287334442,-0.10012231022119522,-0.3088293671607971,-0.645254373550415,0.5244917869567871,0.38938048481941223,-0.028627844527363777,0.4683704972267151,0.6967562437057495,-0.4227169156074524,-0.5543626546859741
0,38,1,0.0,0.0,461,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240000247955322,-0.9945846796035767,0.9865037798881531,-0.6673821806907654,-0.951449990272522,0.06462117284536362,-0.882475733757019,0.3651832640171051,0.39827626943588257,0.9432339072227478,0.9935987591743469,0.9974006414413452,0.9969358444213867,0.6179346442222595,-0.9948895573616028,0.90036541223526,-0.577552855014801,-1.3365980386734009,-0.5706048011779785,-0.5349816083908081,-0.3443376123905182,0.7648834586143494,1.0923748016357422,-0.04820048436522484,-2.208314895629883,-0.32069939374923706,1.0980899333953857,0.4470853805541992,-1.1383914947509766,1.054488182067871,0.3095566928386688,1.674391269683838,0.061258357018232346,-0.052681975066661835,0.10606139153242111,-0.1004178524017334,-0.3090539574623108,-0.6461636424064636,0.5255287885665894,0.39020153880119324,-0.029018914327025414,0.4695318937301636,0.697818398475647,-0.42366892099380493,-0.5552115440368652
0,39,1,0.0,0.0,460,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921999990940094,-0.9945800304412842,0.9865058064460754,-0.6673561334609985,-0.9514825344085693,0.06517605483531952,-0.8823732733726501,0.3653932213783264,0.3981436789035797,0.9432101845741272,0.9936030507087708,0.9974011182785034,0.9969326853752136,0.61788010597229,-0.9948925375938416,0.9004014730453491,-0.5776076316833496,-1.337135672569275,-0.5704162120819092,-0.5345478057861328,-0.34411272406578064,0.764485776424408,1.0919851064682007,-0.04818163067102432,-2.208444595336914,-0.32090580463409424,1.098459005355835,0.44730374217033386,-1.1380501985549927,1.054066777229309,0.3090716600418091,1.6747076511383057,0.06171393766999245,-0.05304589122533798,0.10647917538881302,-0.10069069266319275,-0.30923932790756226,-0.6469706296920776,0.5264652371406555,0.39094236493110657,-0.02938561514019966,0.4705903232097626,0.6987632513046265,-0.4245315194129944,-0.5559687614440918
0,40,1,0.0,0.0,459,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005,-0.9945753812789917,0.9865077137947083,-0.6673300862312317,-0.9515150785446167,0.06573102623224258,-0.8822707533836365,0.36560314893722534,0.39801114797592163,0.9431864023208618,0.9936074018478394,0.9974015355110168,0.9969295263290405,0.6178252100944519,-0.9948954582214355,0.900437593460083,-0.5776625275611877,-1.3376094102859497,-0.5702548027038574,-0.5341625213623047,-0.3439084589481354,0.764115571975708,1.0916452407836914,-0.0481732115149498,-2.208561658859253,-0.3210640251636505,1.0987752676010132,0.44750234484672546,-1.1377559900283813,1.0536800622940063,0.3086296617984772,1.6750032901763916,0.062138453125953674,-0.053389545530080795,0.10687487572431564,-0.1009426862001419,-0.30939048528671265,-0.6476866006851196,0.5273110270500183,0.3916108310222626,-0.02972910739481449,0.4715551435947418,0.6996029615402222,-0.4253130853176117,-0.5566442012786865
0,41,1,0.0,0.0,458,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179999828338623,-0.9945707321166992,0.9865096807479858,-0.6673040390014648,-0.9515475630760193,0.06628590077161789,-0.8821681141853333,0.36581310629844666,0.39787861704826355,0.9431626796722412,0.9936116933822632,0.997402012348175,0.9969263076782227,0.6177704334259033,-0.9948984384536743,0.9004735946655273,-0.5777173042297363,-1.338026523590088,-0.5701174736022949,-0.5338221192359924,-0.34372270107269287,0.7637696266174316,1.0913513898849487,-0.04817452281713486,-2.2086679935455322,-0.32117849588394165,1.0990439653396606,0.44768404960632324,-1.137503981590271,1.0533242225646973,0.30822622776031494,1.6752793788909912,0.06253473460674286,-0.053714148700237274,0.10725004225969315,-0.10117553174495697,-0.30951187014579773,-0.6483216285705566,0.5280752182006836,0.3922141492366791,-0.030050557106733322,0.47243475914001465,0.7003482580184937,-0.4260212779045105,-0.557246744632721
0,42,1,0.0,0.0,457,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160000085830688,-0.9945660829544067,0.9865116477012634,-0.6672779321670532,-0.9515800476074219,0.06684081256389618,-0.8820654153823853,0.36602285504341125,0.3977459669113159,0.9431388974189758,0.993615984916687,0.9974024295806885,0.9969231486320496,0.6177157759666443,-0.9949013590812683,0.9005096554756165,-0.5777722001075745,-1.338392734527588,-0.5700026154518127,-0.5335208773612976,-0.3435538113117218,0.7634472846984863,1.0910974740982056,-0.04818427562713623,-2.2087647914886475,-0.3212551474571228,1.0992718935012817,0.44785043597221375,-1.1372902393341064,1.052996277809143,0.30785679817199707,1.6755385398864746,0.06290581822395325,-0.05402085557579994,0.10760609060525894,-0.1013907864689827,-0.3096073865890503,-0.6488845944404602,0.5287657976150513,0.39275872707366943,-0.03035106137394905,0.4732368588447571,0.7010088562965393,-0.42666301131248474,-0.5577842593193054
0,43,1,0.0,0.0,456,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139999747276306,-0.9945613741874695,0.986513614654541,-0.6672519445419312,-0.9516125321388245,0.06739579886198044,-0.8819625377655029,0.36623233556747437,0.39761313796043396,0.9431151151657104,0.9936203360557556,0.9974029064178467,0.9969199895858765,0.6176609992980957,-0.9949043393135071,0.9005456566810608,-0.577826976776123,-1.3387129306793213,-0.5699076652526855,-0.5332546234130859,-0.3434002995491028,0.7631455063819885,1.090880274772644,-0.04820198938250542,-2.208852767944336,-0.3212973475456238,1.0994621515274048,0.4480033218860626,-1.1371104717254639,1.0526926517486572,0.3075175881385803,1.6757816076278687,0.06325440108776093,-0.054310739040374756,0.1079442948102951,-0.1015898585319519,-0.3096804618835449,-0.6493834853172302,0.5293901562690735,0.39325040578842163,-0.030631689354777336,0.47396838665008545,0.7015935778617859,-0.42724454402923584,-0.5582637786865234
0,44,1,0.0,0.0,455,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9120000004768372,-0.994556725025177,0.9865155816078186,-0.6672258377075195,-0.9516448974609375,0.0679507851600647,-0.8818596005439758,0.3664420247077942,0.39748042821884155,0.9430913329124451,0.9936246275901794,0.9974033236503601,0.9969168305397034,0.6176061630249023,-0.9949072599411011,0.9005816578865051,-0.5778818130493164,-1.338991641998291,-0.5698304176330566,-0.5330197215080261,-0.3432607054710388,0.7628626823425293,1.0906956195831299,-0.04822670295834541,-2.208932399749756,-0.32130885124206543,1.0996203422546387,0.4481436610221863,-1.1369614601135254,1.052411437034607,0.30720585584640503,1.6760104894638062,0.06358210742473602,-0.05458482727408409,0.10826584696769714,-0.10177403688430786,-0.30973416566848755,-0.6498254537582397,0.5299547910690308,0.39369437098503113,-0.03089350089430809,0.4746357202529907,0.702110230922699,-0.42777153849601746,-0.558691680431366
0,45,1,0.0,0.0,454,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437,-0.9945520162582397,0.9865175485610962,-0.6671997308731079,-0.9516773223876953,0.06850570440292358,-0.8817566633224487,0.3666518032550812,0.3973477780818939,0.9430674910545349,0.9936289191246033,0.9974037408828735,0.9969136118888855,0.6175514459609985,-0.9949102401733398,0.9006176590919495,-0.5779367089271545,-1.3392332792282104,-0.5697698593139648,-0.5328128337860107,-0.34313395619392395,0.7625973224639893,1.0905399322509766,-0.04825820028781891,-2.2090048789978027,-0.32129356265068054,1.0997498035430908,0.4482737183570862,-1.1368402242660522,1.052149772644043,0.3069176971912384,1.6762261390686035,0.06389176845550537,-0.054844070225954056,0.10857181996107101,-0.10194449871778488,-0.3097711503505707,-0.6502169370651245,0.5304656028747559,0.39409539103507996,-0.0311374943703413,0.47524458169937134,0.7025657892227173,-0.4282491207122803,-0.5590735673904419
0,46,1,0.0,0.0,453,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079999923706055,-0.9945473670959473,0.986519455909729,-0.6671736240386963,-0.9517097473144531,0.06906072795391083,-0.8816535472869873,0.36686140298843384,0.3972149193286896,0.9430437088012695,0.9936332106590271,0.9974042177200317,0.9969104528427124,0.6174965500831604,-0.9949131608009338,0.9006535410881042,-0.5779915452003479,-1.3394423723220825,-0.5697242617607117,-0.532630980014801,-0.343018501996994,0.7623480558395386,1.0904104709625244,-0.04829518869519234,-2.2090704441070557,-0.3212538957595825,1.099853754043579,0.4483942985534668,-1.1367433071136475,1.0519055128097534,0.3066513240337372,1.6764299869537354,0.06418468803167343,-0.055089376866817474,0.10886320471763611,-0.10210232436656952,-0.3097938001155853,-0.6505634784698486,0.5309279561042786,0.39445769786834717,-0.031364623457193375,0.47580021619796753,0.7029666304588318,-0.4286819398403168,-0.5594145059585571
0,47,1,0.0,0.0,452,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906000018119812,-0.99454265832901,0.9865214228630066,-0.6671475172042847,-0.9517421126365662,0.06961578130722046,-0.8815503120422363,0.36707061529159546,0.39708197116851807,0.9430198669433594,0.9936375021934509,0.9974046349525452,0.9969072341918945,0.6174417734146118,-0.9949160814285278,0.9006894826889038,-0.5780463218688965,-1.33962082862854,-0.5696919560432434,-0.5324708223342896,-0.3429133892059326,0.7621133923530579,1.0903047323226929,-0.04833802208304405,-2.209129810333252,-0.32119277119636536,1.0999356508255005,0.4485059082508087,-1.1366689205169678,1.0516771078109741,0.30640384554862976,1.6766233444213867,0.06446265429258347,-0.055321596562862396,0.10914090275764465,-0.10224849730730057,-0.30980417132377625,-0.6508702039718628,0.5313466787338257,0.3947851359844208,-0.031575825065374374,0.4763074219226837,0.7033183574676514,-0.4290741980075836,-0.5597189664840698
0,48,1,0.0,0.0,451,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9039999842643738,-0.9945380091667175,0.9865233898162842,-0.667121410369873,-0.9517744183540344,0.07017076015472412,-0.8814470171928406,0.36728018522262573,0.3969491124153137,0.9429960250854492,0.9936417937278748,0.9974051117897034,0.9969040751457214,0.6173869967460632,-0.9949190616607666,0.9007254242897034,-0.5781012177467346,-1.3397727012634277,-0.5696723461151123,-0.5323306322097778,-0.3428182303905487,0.7618919610977173,1.0902197360992432,-0.048385560512542725,-2.2091832160949707,-0.32111257314682007,1.099997639656067,0.44861018657684326,-1.1366145610809326,1.0514626502990723,0.3061728775501251,1.6768068075180054,0.06472785025835037,-0.05554153025150299,0.1094057634472847,-0.10238394141197205,-0.3098040819168091,-0.6511416435241699,0.531726062297821,0.39508116245269775,-0.03177197277545929,0.4767705202102661,0.7036260962486267,-0.42942970991134644,-0.5599908828735352
0,49,1,0.0,0.0,450,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9020000100135803,-0.9945333003997803,0.986525297164917,-0.6670953035354614,-0.9518067240715027,0.07072579860687256,-0.8813436627388,0.36748963594436646,0.3968161940574646,0.9429721832275391,0.9936460852622986,0.9974055290222168,0.9969008564949036,0.6173321604728699,-0.9949219822883606,0.9007613062858582,-0.5781559944152832,-1.339900255203247,-0.5696637034416199,-0.5322082042694092,-0.3427315354347229,0.76168292760849,1.090153455734253,-0.04843713715672493,-2.2092316150665283,-0.32101595401763916,1.100042700767517,0.4487074613571167,-1.13657808303833,1.0512607097625732,0.3059573769569397,1.676980972290039,0.06498021632432938,-0.05574993044137955,0.10965855419635773,-0.10250946879386902,-0.3097951412200928,-0.65138179063797,0.532069981098175,0.39534884691238403,-0.03195391967892647,0.4771934449672699,0.7038943767547607,-0.4297519326210022,-0.5602338910102844
