t,t_global,regime,switch,a,pi_max,entropy,margin,zone_id,x,y,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
179,178,0,0,3,0.9900771379470825,0.06849588453769684,0.986151397228241,2,14,7,-0.7334932088851929,0.03481112793087959,-0.020987464115023613,0.6250914931297302,-0.9468722343444824,0.12767642736434937,0.6245138645172119,-0.9617529511451721,0.5859405398368835,1.2590887546539307,-0.47723060846328735,-0.0035759075544774532
180,179,0,0,3,0.9854459762573242,0.0949518010020256,0.9796772599220276,2,14,7,-0.7350517511367798,0.03485206887125969,-0.02098311483860016,0.6266980767250061,-0.9469248056411743,0.12840259075164795,0.6245354413986206,-0.9616894125938416,0.5844022035598755,1.2583377361297607,-0.47679710388183594,-0.0030039174016565084
181,180,0,0,3,0.9791432619094849,0.12862055003643036,0.9709689617156982,2,14,7,-0.7396643757820129,0.035538699477910995,-0.019268231466412544,0.6256887912750244,-0.9469356536865234,0.1287895292043686,0.6252093315124512,-0.961418092250824,0.5832672715187073,1.2578009366989136,-0.4747920036315918,-0.0025464354548603296
182,181,0,0,3,0.9828925132751465,0.10886896401643753,0.9761337041854858,2,14,7,-0.7421523928642273,0.0357382670044899,-0.018847070634365082,0.6269223690032959,-0.9469730854034424,0.12949997186660767,0.6254010200500488,-0.9612919092178345,0.5815773606300354,1.2570077180862427,-0.473909854888916,-0.001945090014487505
183,182,0,0,3,0.9876077771186829,0.08280683308839798,0.9826624393463135,2,14,7,-0.7421947717666626,0.03554285690188408,-0.019327910616993904,0.6289504170417786,-0.9470453262329102,0.13020285964012146,0.6250725984573364,-0.961323618888855,0.5802662372589111,1.2564475536346436,-0.47421732544898987,-0.0014371175784617662
184,183,0,0,3,0.9834544658660889,0.10582821816205978,0.9769021272659302,2,14,7,-0.7446662783622742,0.03580588847398758,-0.018701227381825447,0.6294546723365784,-0.947070300579071,0.13081321120262146,0.6252806782722473,-0.9611873626708984,0.5790391564369202,1.255826473236084,-0.47332823276519775,-0.0009649503044784069
185,184,0,0,3,0.9893581867218018,0.07272538542747498,0.9851409196853638,2,14,7,-0.7431449890136719,0.035479359328746796,-0.019532006233930588,0.6310203075408936,-0.9471591114997864,0.13120661675930023,0.6247205138206482,-0.9613288044929504,0.5785324573516846,1.2557672262191772,-0.4742254912853241,-0.0007335949339903891
186,185,0,0,3,0.9862247705459595,0.09061877429485321,0.9807524085044861,2,14,7,-0.7443351745605469,0.03553394600749016,-0.01934025064110756,0.6320014595985413,-0.9471248984336853,0.1316080391407013,0.6247939467430115,-0.9612435698509216,0.5775647759437561,1.255126953125,-0.47400444746017456,-0.0003176302707288414
187,186,0,0,3,0.9900274872779846,0.06877904385328293,0.98606276512146,2,14,7,-0.7419288158416748,0.035012368112802505,-0.020624127238988876,0.6339485049247742,-0.9473199844360352,0.13224057853221893,0.6238873600959778,-0.9614765048027039,0.5769819021224976,1.2553596496582031,-0.4751829206943512,-0.00011644394544418901
188,187,0,0,3,0.9897695779800415,0.0703154057264328,0.9857433438301086,2,14,7,-0.739974319934845,0.03476938605308533,-0.021344223991036415,0.634315550327301,-0.9474746584892273,0.1324596256017685,0.6233253479003906,-0.9616769552230835,0.5773139595985413,1.255787968635559,-0.4760403037071228,-0.00025457257288508117
189,188,0,0,3,0.983521580696106,0.10547960549592972,0.9770240187644958,2,14,7,-0.7431877255439758,0.03532129526138306,-0.01993546262383461,0.6329999566078186,-0.9473896026611328,0.1324785053730011,0.6239438652992249,-0.9614525437355042,0.5770291090011597,1.2553547620773315,-0.4747440218925476,3.3846445148810744e-06
190,189,0,0,3,0.991685688495636,0.05884958803653717,0.9884368777275085,2,14,7,-0.7393775582313538,0.03499474376440048,-0.020858274772763252,0.6322884559631348,-0.9473859071731567,0.13184866309165955,0.6234008073806763,-0.9617193937301636,0.5787750482559204,1.25626802444458,-0.476370245218277,-0.0005385068361647427
191,190,1,1,3,0.9836059808731079,0.10500531643629074,0.9770851135253906,2,14,7,-0.7421121597290039,0.0352075956761837,-0.02023508958518505,0.6330187916755676,-0.9472832679748535,0.13236834108829498,0.6238198280334473,-0.9615055918693542,0.5774658918380737,1.2553331851959229,-0.4754452109336853,8.887378498911858e-06
192,191,1,0,3,0.5278127789497375,1.3315407037734985,0.36599645018577576,2,14,7,-0.7489655017852783,0.045979224145412445,0.0008993670344352722,0.5479336977005005,-0.8969981670379639,0.11249753832817078,0.6137263774871826,-0.9584193229675293,0.6105914115905762,1.284045696258545,-0.47415095567703247,-0.018558474257588387
193,192,1,0,3,0.9028835296630859,0.4462660253047943,0.8669210076332092,2,14,7,-0.7275958061218262,0.041701748967170715,-0.011833633296191692,0.48379454016685486,-0.8657276034355164,0.09685814380645752,0.6252164244651794,-0.9379492998123169,0.6433148384094238,1.3137906789779663,-0.47556960582733154,-0.04729830473661423
194,193,1,0,3,0.9093695878982544,0.42382219433784485,0.8748980760574341,2,14,7,-0.739894688129425,0.04322650283575058,-0.00792341586202383,0.4909331500530243,-0.8731213808059692,0.09932197630405426,0.6277047991752625,-0.9387191534042358,0.6367469429969788,1.3099561929702759,-0.46920013427734375,-0.04469746723771095
195,194,1,0,3,0.9617865681648254,0.2121776044368744,0.9468135237693787,2,14,7,-0.7482329607009888,0.04463659226894379,-0.003972987178713083,0.49454373121261597,-0.8800534009933472,0.10174950957298279,0.6286125183105469,-0.9395411610603333,0.6338725090026855,1.3073744773864746,-0.4651568830013275,-0.04300444945693016
196,195,1,0,3,0.8523733615875244,0.6134306192398071,0.7987091541290283,2,14,7,-0.7266181111335754,0.04285889491438866,-0.022567909210920334,0.4225946068763733,-0.8484920263290405,0.08376938849687576,0.6381599307060242,-0.9047856330871582,0.6670452356338501,1.3419419527053833,-0.46279776096343994,-0.07661710679531097
197,196,1,0,3,0.866583526134491,0.5667580366134644,0.813094973564148,2,14,7,-0.7099446654319763,0.027941090986132622,-0.03362852334976196,0.41054195165634155,-0.8326724767684937,0.082358717918396,0.643401026725769,-0.9002790451049805,0.6848390698432922,1.356360673904419,-0.4662978947162628,-0.0947052389383316
198,197,1,0,3,0.9418455958366394,0.2974820137023926,0.9181255102157593,2,14,7,-0.7266038656234741,0.031058479100465775,-0.02429780922830105,0.41203558444976807,-0.8426306247711182,0.08417564630508423,0.6460733413696289,-0.9019143581390381,0.6801270842552185,1.3522756099700928,-0.45801106095314026,-0.09096308797597885
199,198,1,0,3,0.9140403270721436,0.4070555567741394,0.8849214315414429,2,14,7,-0.7059261202812195,0.03645273670554161,-0.028475364670157433,0.3574197590351105,-0.8295928835868835,0.07388229668140411,0.6529743075370789,-0.8967790007591248,0.6999238133430481,1.3735488653182983,-0.45893123745918274,-0.10414720326662064
200,199,1,0,3,0.8721949458122253,0.5491623878479004,0.8230277299880981,2,14,7,-0.7260869741439819,0.04026061296463013,-0.010351459495723248,0.33885398507118225,-0.8407049179077148,0.07616254687309265,0.6537468433380127,-0.897063672542572,0.6979060173034668,1.3755683898925781,-0.4456908404827118,-0.10028118640184402
201,200,1,0,3,0.9533204436302185,0.2503855526447296,0.9355300068855286,2,14,7,-0.7282992601394653,0.04106784239411354,-0.010466868989169598,0.3565436601638794,-0.8500078916549683,0.08022481203079224,0.6545185446739197,-0.901455819606781,0.6919708847999573,1.3672537803649902,-0.4471212923526764,-0.09579019993543625
202,201,1,0,3,0.620621383190155,1.1682560443878174,0.4928361177444458,2,14,7,-0.7465510964393616,0.0446016900241375,0.01885763183236122,0.3103170692920685,-0.8596547245979309,0.08537660539150238,0.6494014263153076,-0.8978489637374878,0.6972100734710693,1.3724833726882935,-0.43055784702301025,-0.09439940005540848
203,202,1,0,3,0.9837754368782043,0.10412633419036865,0.9774508476257324,2,14,7,-0.7484451532363892,0.045504406094551086,0.019395213574171066,0.32845133543014526,-0.8677204847335815,0.08695323765277863,0.649050235748291,-0.9020450711250305,0.692713737487793,1.3657230138778687,-0.43173056840896606,-0.0916285440325737
204,203,1,0,3,0.9600417017936707,0.21950626373291016,0.9440785646438599,2,14,7,-0.729877233505249,0.03661668300628662,0.012411138042807579,0.33618277311325073,-0.8589646816253662,0.08297961205244064,0.6503680348396301,-0.903385579586029,0.7012660503387451,1.3717759847640991,-0.4406314194202423,-0.10339075326919556
205,204,1,0,3,0.9442808032035828,0.2881256937980652,0.923031747341156,2,14,7,-0.7106378674507141,0.027691207826137543,0.004240360576659441,0.3634394407272339,-0.8577052354812622,0.08035308122634888,0.6477962732315063,-0.9062562584877014,0.7006286382675171,1.3709633350372314,-0.4498964250087738,-0.10878363251686096
206,205,1,0,3,0.9257562756538391,0.3608243465423584,0.8958026170730591,2,14,7,-0.7292421460151672,0.0313965268433094,0.018288299441337585,0.3525663912296295,-0.8654114007949829,0.08191107213497162,0.6494877338409424,-0.906417727470398,0.6975463032722473,1.3700047731399536,-0.4403398633003235,-0.10489574074745178
207,206,1,0,3,0.8325626254081726,0.6698472499847412,0.7644025087356567,2,14,7,-0.7123285531997681,0.014508768916130066,0.0053848884999752045,0.34636059403419495,-0.8491288423538208,0.08292484283447266,0.654090940952301,-0.9005877375602722,0.7124777436256409,1.3814419507980347,-0.4450503885746002,-0.12171138823032379
208,207,1,0,3,0.8316890001296997,0.6752344369888306,0.7709445357322693,2,14,7,-0.7302407622337341,0.018949028104543686,0.024351710453629494,0.32239702343940735,-0.8578400611877441,0.08506521582603455,0.6547206044197083,-0.9003628492355347,0.7119038105010986,1.3824725151062012,-0.4329604208469391,-0.11807306110858917
209,208,1,0,3,0.9920073747634888,0.05683792009949684,0.9887744784355164,2,14,7,-0.7222466468811035,0.018104316666722298,0.0205690898001194,0.34829649329185486,-0.8656299710273743,0.08797048032283783,0.6510269045829773,-0.9052610993385315,0.703542172908783,1.3764870166778564,-0.4398657977581024,-0.11353658884763718
210,209,1,0,3,0.9074304103851318,0.4289635419845581,0.8708925843238831,2,14,7,-0.7405677437782288,0.021821362897753716,0.0339617058634758,0.3379567861557007,-0.8731727600097656,0.08958959579467773,0.6518319249153137,-0.9057217240333557,0.699497640132904,1.3763259649276733,-0.4292009472846985,-0.10965744405984879
211,210,1,0,3,0.8295088410377502,0.6793018579483032,0.7614169120788574,2,14,7,-0.7230954766273499,0.005816327407956123,0.019735300913453102,0.3233446776866913,-0.8542544841766357,0.08934946358203888,0.6578626036643982,-0.8966185450553894,0.7169597744941711,1.3898330926895142,-0.4339706003665924,-0.12758097052574158
212,211,1,0,3,0.8600400686264038,0.5881963968276978,0.807166576385498,2,14,7,-0.741065502166748,0.010251305997371674,0.03804139047861099,0.3003735840320587,-0.8625971674919128,0.09155648946762085,0.6580965518951416,-0.8964446187019348,0.7152974605560303,1.3909392356872559,-0.42146846652030945,-0.12354792654514313
213,212,1,0,3,0.7265501618385315,0.9490354657173157,0.6330585479736328,2,14,7,-0.7566663026809692,0.01499440148472786,0.05951358377933502,0.2647435665130615,-0.8698893785476685,0.09509731829166412,0.6570526957511902,-0.8950926661491394,0.7166904211044312,1.3930703401565552,-0.40831199288368225,-0.12006986141204834
214,213,1,0,3,0.9955269694328308,0.03435434401035309,0.993756890296936,2,14,7,-0.7447658181190491,0.013845614157617092,0.05551154166460037,0.28955602645874023,-0.8751105666160583,0.09565725177526474,0.6545172929763794,-0.9002235531806946,0.71213299036026,1.3868038654327393,-0.4182732403278351,-0.11802157014608383
215,214,1,0,3,0.944462239742279,0.2865756154060364,0.9221046566963196,2,14,7,-0.7262254357337952,0.004073398187756538,0.047029539942741394,0.3086974322795868,-0.867152214050293,0.09201636910438538,0.6539320349693298,-0.9015282988548279,0.7162606716156006,1.3891856670379639,-0.4283777177333832,-0.12755954265594482
216,215,1,0,3,0.9567216634750366,0.234244704246521,0.9388464093208313,2,14,7,-0.7414777278900146,0.008064458146691322,0.05799710005521774,0.30529481172561646,-0.8730892539024353,0.09285671263933182,0.6558034420013428,-0.9021673202514648,0.7129737734794617,1.384082317352295,-0.4227563440799713,-0.12361836433410645
217,216,1,0,3,0.9303526282310486,0.3452276587486267,0.904492974281311,2,14,7,-0.7466621398925781,0.009626922197639942,0.05735527351498604,0.32458409667015076,-0.8797027468681335,0.09633336216211319,0.6564463973045349,-0.9060617089271545,0.7047933340072632,1.3750890493392944,-0.4227285087108612,-0.11913128942251205
218,217,1,0,3,0.9838283061981201,0.10382186621427536,0.9774461984634399,2,14,7,-0.7456756234169006,0.010252164676785469,0.05476608872413635,0.34490716457366943,-0.8855530619621277,0.09993620961904526,0.6547430157661438,-0.9101120233535767,0.6974226236343384,1.3684345483779907,-0.42622095346450806,-0.1151348128914833
219,218,1,0,3,0.8805794715881348,0.5219054222106934,0.8346521258354187,2,14,7,-0.762150228023529,0.014018146321177483,0.06870459765195847,0.33024150133132935,-0.8913787603378296,0.10116197168827057,0.6551854014396667,-0.9102386236190796,0.6943334341049194,1.3689178228378296,-0.41589853167533875,-0.11154410243034363
220,219,1,0,3,0.9929521679878235,0.05097799748182297,0.990064799785614,2,14,7,-0.7544318437576294,0.013395220972597599,0.0646171048283577,0.3521001636981964,-0.8956682682037354,0.10397852957248688,0.6525758504867554,-0.9141391515731812,0.6883808374404907,1.362260103225708,-0.4241351783275604,-0.10801271349191666
221,220,1,0,3,0.9930632710456848,0.050337374210357666,0.9905277490615845,2,14,7,-0.7384821772575378,0.010199393145740032,0.05759244039654732,0.37627607583999634,-0.8978458642959595,0.10361096262931824,0.6488052606582642,-0.9177586436271667,0.6837145686149597,1.358952522277832,-0.4345967173576355,-0.10665593296289444
222,221,1,0,3,0.9914753437042236,0.06014731526374817,0.9884534478187561,2,14,7,-0.7224442362785339,0.006891964469105005,0.050533220171928406,0.3986384868621826,-0.900273859500885,0.10297863930463791,0.645024299621582,-0.9213249683380127,0.6797049641609192,1.3562262058258057,-0.4439696967601776,-0.10528090596199036
223,222,1,0,3,0.7859446406364441,0.8003738522529602,0.7038580179214478,2,14,7,-0.7048730254173279,-0.005294948350638151,0.031378187239170074,0.36673784255981445,-0.8787003755569458,0.1006275862455368,0.650714635848999,-0.9021697044372559,0.7020998597145081,1.3785462379455566,-0.445507675409317,-0.12858885526657104
224,223,1,0,3,0.9527781009674072,0.25197434425354004,0.9339752793312073,2,14,7,-0.7197575569152832,-0.001693702070042491,0.039793480187654495,0.3686036765575409,-0.883558452129364,0.10191001743078232,0.6522666811943054,-0.9035580158233643,0.6984516978263855,1.372159719467163,-0.44058385491371155,-0.12501975893974304
225,224,1,0,3,0.9933371543884277,0.04856838285923004,0.9906089305877686,2,14,7,-0.7117283940315247,-0.002126369858160615,0.03619715943932533,0.38903775811195374,-0.8883804678916931,0.10431762039661407,0.649747371673584,-0.9080414175987244,0.6923852562904358,1.365641474723816,-0.44793787598609924,-0.12088202685117722
226,225,1,0,3,0.9177176356315613,0.3912270665168762,0.8848448395729065,2,14,7,-0.6920735836029053,-0.013438756577670574,0.02533944696187973,0.36705780029296875,-0.8671927452087402,0.09886069595813751,0.6567533612251282,-0.9020518064498901,0.7110018730163574,1.379024863243103,-0.4528704881668091,-0.13851876556873322
227,226,1,0,3,0.7658364772796631,0.8510063886642456,0.6735795140266418,2,14,7,-0.6747511625289917,-0.02934311330318451,0.008396406657993793,0.3482288718223572,-0.847996711730957,0.09904119372367859,0.6624559760093689,-0.8901946544647217,0.7286284565925598,1.394321084022522,-0.4552176594734192,-0.15629276633262634
228,227,1,0,3,0.9942552447319031,0.04273967817425728,0.9920584559440613,2,14,7,-0.6615891456604004,-0.030535416677594185,0.0037450743839144707,0.37100210785865784,-0.8543410897254944,0.09932798892259598,0.6585943102836609,-0.8957242369651794,0.7218542098999023,1.3905689716339111,-0.4625343084335327,-0.1525963693857193
229,228,1,0,3,0.8494114279747009,0.6204608678817749,0.7898663282394409,2,14,7,-0.6437538266181946,-0.04234982281923294,-0.009574374184012413,0.3539622128009796,-0.8379190564155579,0.09766910970211029,0.6634852290153503,-0.8899794816970825,0.7366053462028503,1.4040697813034058,-0.46508288383483887,-0.16686008870601654
230,229,1,0,3,0.8842388987541199,0.5118996500968933,0.8411141037940979,2,14,7,-0.6633519530296326,-0.03805993124842644,-0.0024781059473752975,0.3651844561100006,-0.8464031219482422,0.09934726357460022,0.6651625037193298,-0.8917115330696106,0.7287132740020752,1.394749402999878,-0.45669135451316833,-0.16176722943782806
231,230,0,1,3,0.7955021262168884,0.7799263000488281,0.7276296019554138,2,14,7,-0.642652153968811,-0.02613840438425541,0.007320573553442955,0.2920092046260834,-0.810468852519989,0.0795743465423584,0.664819061756134,-0.8867762088775635,0.7493055462837219,1.4153257608413696,-0.46006491780281067,-0.18024620413780212
232,231,0,0,3,0.9853531718254089,0.09544095396995544,0.9794899821281433,2,14,7,-0.649146318435669,-0.0235716812312603,0.008590648882091045,0.31255096197128296,-0.8215115666389465,0.08300406485795975,0.664505124092102,-0.8909205794334412,0.74239182472229,1.4054158926010132,-0.45959147810935974,-0.17503556609153748
233,232,0,0,3,0.9804152250289917,0.12200789153575897,0.9727187156677246,2,14,7,-0.6600726842880249,-0.019965674728155136,0.013051949441432953,0.32611387968063354,-0.8310561180114746,0.08511855453252792,0.6649129986763,-0.893701434135437,0.7372399568557739,1.3966361284255981,-0.4569929838180542,-0.17050637304782867
234,233,0,0,3,0.98853999376297,0.07747770845890045,0.9840024709701538,2,14,7,-0.6639097929000854,-0.017666729167103767,0.013943842612206936,0.3436298668384552,-0.8402789831161499,0.08762603253126144,0.6641947031021118,-0.8975374102592468,0.7314086556434631,1.388545274734497,-0.4573134183883667,-0.16610445082187653
235,234,0,0,3,0.9932011961936951,0.04943980276584625,0.9904839396476746,2,14,7,-0.6620067954063416,-0.016326922923326492,0.013100122101604939,0.36131751537323,-0.8486455082893372,0.0897257849574089,0.6626923084259033,-0.9017794132232666,0.7262288331985474,1.3817209005355835,-0.46001315116882324,-0.16223661601543427
236,235,0,0,3,0.9934038519859314,0.048171233385801315,0.9908125996589661,2,14,7,-0.6581250429153442,-0.015281926840543747,0.011654173955321312,0.37758275866508484,-0.8562948107719421,0.09134844690561295,0.6609912514686584,-0.9059743881225586,0.7216843962669373,1.3760769367218018,-0.463064968585968,-0.15886521339416504
237,236,0,0,3,0.992380678653717,0.05455918610095978,0.9893314838409424,2,14,7,-0.6584998369216919,-0.013725917786359787,0.01141625177115202,0.3926827907562256,-0.8633449673652649,0.09319832921028137,0.6599069833755493,-0.9094260931015015,0.716800332069397,1.3695772886276245,-0.4646371006965637,-0.1551131010055542
238,237,0,0,3,0.9898172616958618,0.07001045346260071,0.985742449760437,2,14,7,-0.6619541049003601,-0.011839204467833042,0.011985245160758495,0.4065399765968323,-0.8698666095733643,0.09523723274469376,0.6591550707817078,-0.9123092889785767,0.7116421461105347,1.3629093170166016,-0.4648653268814087,-0.15121251344680786
239,238,0,0,3,0.9938501119613647,0.04533243179321289,0.9914272427558899,2,14,7,-0.6571237444877625,-0.011232449673116207,0.01000265497714281,0.4207857847213745,-0.8758245706558228,0.09639577567577362,0.6572970151901245,-0.9158933758735657,0.7075638175010681,1.358269214630127,-0.46806618571281433,-0.14808900654315948
240,239,0,0,3,0.9898779392242432,0.0696631446480751,0.9858683943748474,2,14,7,-0.6593940258026123,-0.009576215408742428,0.010065149515867233,0.43281564116477966,-0.8814921379089355,0.09829804301261902,0.6563218235969543,-0.918602705001831,0.702861487865448,1.3528786897659302,-0.4683382511138916,-0.14457708597183228
241,240,0,0,3,0.9922870397567749,0.05515080690383911,0.9892609119415283,2,14,7,-0.6592695116996765,-0.007909271866083145,0.010178204625844955,0.4421030282974243,-0.8864003419876099,0.09900365024805069,0.6555139422416687,-0.9212179780006409,0.699945330619812,1.3484840393066406,-0.4694907069206238,-0.14180564880371094
242,241,0,0,3,0.9862781167030334,0.09028994292020798,0.9807878732681274,2,14,7,-0.6654711961746216,-0.0059584518894553185,0.011368494480848312,0.4526492655277252,-0.8909801840782166,0.10100717842578888,0.6551198959350586,-0.9230720400810242,0.6949145793914795,1.3426045179367065,-0.4683184027671814,-0.13815228641033173
243,242,0,0,3,0.988955557346344,0.0750349760055542,0.9845057129859924,2,14,7,-0.6684089303016663,-0.004673453513532877,0.011073781177401543,0.46462327241897583,-0.8954178094863892,0.10315719991922379,0.6541457176208496,-0.9252637624740601,0.6894970536231995,1.3372383117675781,-0.46848082542419434,-0.1344199776649475
244,243,0,0,3,0.9918489456176758,0.05782672017812729,0.9885830879211426,2,14,7,-0.6689311265945435,-0.0035431773867458105,0.010566463693976402,0.4748421907424927,-0.8993343710899353,0.10442298650741577,0.653111457824707,-0.9274300932884216,0.685519278049469,1.3327280282974243,-0.4695817828178406,-0.13125859200954437
245,244,0,0,3,0.9944321513175964,0.04157925769686699,0.9922372698783875,2,14,7,-0.6626948714256287,-0.00342661514878273,0.00825668964534998,0.48471203446388245,-0.9028444290161133,0.10477976500988007,0.6512369513511658,-0.9300462007522583,0.6829953193664551,1.3299705982208252,-0.47295764088630676,-0.12910692393779755
246,245,0,0,3,0.9876141548156738,0.0827450081706047,0.9826359152793884,2,14,7,-0.667544960975647,-0.0019078321056440473,0.008748733438551426,0.49346235394477844,-0.9061486124992371,0.10660594701766968,0.6507394909858704,-0.9315507411956787,0.6784584522247314,1.3252378702163696,-0.47216010093688965,-0.12576332688331604
247,246,0,0,3,0.99309903383255,0.050103411078453064,0.990472137928009,2,14,7,-0.6617944836616516,-0.0011146306060254574,0.007183870766311884,0.49723511934280396,-0.9089046716690063,0.10629331320524216,0.6498136520385742,-0.933826744556427,0.6783384680747986,1.3240644931793213,-0.47482192516326904,-0.12439333647489548
248,247,0,0,3,0.9767295122146606,0.1408710479736328,0.9674472212791443,2,14,7,-0.67252516746521,0.0010677370009943843,0.009871374815702438,0.5032907128334045,-0.9113394618034363,0.10787861049175262,0.6502737998962402,-0.9343435764312744,0.6735232472419739,1.3190995454788208,-0.47145697474479675,-0.12097115814685822
249,248,0,0,3,0.9894337058067322,0.07224362343549728,0.9851701259613037,2,14,7,-0.675791323184967,0.0022774783428758383,0.009968974627554417,0.5109229683876038,-0.9138509631156921,0.10956868529319763,0.6496221423149109,-0.9356422424316406,0.6696517467498779,1.314993143081665,-0.47147732973098755,-0.11799801886081696
250,249,0,0,3,0.9926713705062866,0.052774958312511444,0.9898139238357544,2,14,7,-0.6734052300453186,0.0032753092236816883,0.009174720384180546,0.5152199268341064,-0.9161455631256104,0.10952600836753845,0.6487985849380493,-0.9373645186424255,0.6684990525245667,1.3131883144378662,-0.4731024205684662,-0.11612097173929214
251,250,0,0,3,0.99437415599823,0.04195726290345192,0.9921581745147705,2,14,7,-0.6656542420387268,0.0025843940675258636,0.005856191739439964,0.5245373845100403,-0.9184465408325195,0.11001870036125183,0.6464212536811829,-0.9394824504852295,0.6658433675765991,1.3115792274475098,-0.4769100844860077,-0.11418813467025757
252,251,0,0,3,0.9896602630615234,0.07091251015663147,0.9854739904403687,2,14,7,-0.6689208745956421,0.0035815108567476273,0.0056924838572740555,0.5318021178245544,-0.9204713106155396,0.11149612814188004,0.6458707451820374,-0.9405611157417297,0.6619004607200623,1.307817816734314,-0.47672465443611145,-0.11123353987932205
253,252,0,0,3,0.9875361323356628,0.08322048932313919,0.9826012253761292,2,14,7,-0.6742063164710999,0.005324034485965967,0.007204079069197178,0.5349169969558716,-0.9221748113632202,0.11211355030536652,0.6459178328514099,-0.9412864446640015,0.6594461798667908,1.3049569129943848,-0.47537314891815186,-0.10881316661834717
254,253,0,0,3,0.9918261766433716,0.05797361582517624,0.9885852336883545,2,14,7,-0.6743227243423462,0.00629076175391674,0.006817966233938932,0.5393263101577759,-0.923943281173706,0.11250349879264832,0.6452152729034424,-0.9425017833709717,0.6575202941894531,1.302836298942566,-0.4760266840457916,-0.10674276947975159
255,254,0,0,3,0.9916881918907166,0.05880162864923477,0.9883432388305664,2,14,7,-0.6752448081970215,0.007045258767902851,0.006312187295407057,0.5450558662414551,-0.9255118370056152,0.11337050795555115,0.6444780230522156,-0.9435458183288574,0.6547560691833496,1.3000866174697876,-0.4766652584075928,-0.10436829179525375
256,255,0,0,3,0.9909765124320984,0.06311473995447159,0.9873630404472351,2,14,7,-0.6769295930862427,0.007987583987414837,0.006139338947832584,0.5496114492416382,-0.9269241690635681,0.1140117421746254,0.6439974904060364,-0.9444549679756165,0.6523401737213135,1.2975916862487793,-0.4768531024456024,-0.10204941034317017
257,256,0,0,3,0.9708796739578247,0.1696949154138565,0.9592435359954834,2,14,7,-0.6878165602684021,0.009738218039274216,0.008536480367183685,0.5535376071929932,-0.9279072880744934,0.11564476788043976,0.644625186920166,-0.9443909525871277,0.6474900841712952,1.293929934501648,-0.47307369112968445,-0.0990113615989685
258,257,0,0,3,0.9937812685966492,0.045777030289173126,0.99135422706604,2,14,7,-0.6821576952934265,0.009797923266887665,0.006554934196174145,0.5569766759872437,-0.9291486740112305,0.11509653180837631,0.6432981491088867,-0.9457935094833374,0.6472299098968506,1.293592095375061,-0.4757639765739441,-0.09783267974853516
259,258,0,0,3,0.9885355830192566,0.07747174799442291,0.9839368462562561,2,14,7,-0.6856260299682617,0.010797698050737381,0.006830710917711258,0.5614452958106995,-0.9303285479545593,0.11607939749956131,0.6428933143615723,-0.9464191198348999,0.6441538333892822,1.2910979986190796,-0.4751545190811157,-0.09548641741275787
260,259,0,0,3,0.988824188709259,0.07579529285430908,0.984311044216156,2,14,7,-0.6873737573623657,0.011262564919888973,0.00586871849372983,0.5676851272583008,-0.9315124750137329,0.11765490472316742,0.6421110033988953,-0.9472202062606812,0.6402676105499268,1.2885602712631226,-0.4754277467727661,-0.0927760973572731
261,260,0,0,3,0.9916254878044128,0.059196457266807556,0.9882964491844177,2,14,7,-0.6868142485618591,0.011802790686488152,0.005061592441052198,0.5713231563568115,-0.9325995445251465,0.11816708743572235,0.6412681341171265,-0.948115348815918,0.6385452747344971,1.287172555923462,-0.4763086140155792,-0.09098561853170395
262,261,0,0,3,0.9892334938049316,0.07343780994415283,0.9849461317062378,2,14,7,-0.6894842982292175,0.012808307074010372,0.005367823410779238,0.5740208625793457,-0.9334949851036072,0.11866224557161331,0.6409976482391357,-0.9486526846885681,0.6365295648574829,1.2853612899780273,-0.4758698642253876,-0.08899173885583878
263,262,0,0,3,0.9867193102836609,0.0878140851855278,0.9813858270645142,2,14,7,-0.6935861110687256,0.013688451610505581,0.005639800801873207,0.5780377388000488,-0.9342373609542847,0.11975984275341034,0.6408182978630066,-0.9490064382553101,0.6333368420600891,1.2829244136810303,-0.4750508964061737,-0.08662030100822449
264,263,0,0,3,0.9867377877235413,0.08773260563611984,0.9814817309379578,2,14,7,-0.6972025632858276,0.014755099080502987,0.006190906278789043,0.5801007747650146,-0.9350161552429199,0.12061232328414917,0.6406185030937195,-0.9494087100028992,0.6311694979667664,1.2813054323196411,-0.47416171431541443,-0.08466162532567978
265,264,0,0,3,0.9891719222068787,0.07378372550010681,0.9848185777664185,2,14,7,-0.6987016797065735,0.015222304500639439,0.005535708740353584,0.5845124125480652,-0.9357739686965942,0.12171074002981186,0.6399853825569153,-0.9499636292457581,0.6283014416694641,1.2793816328048706,-0.47439947724342346,-0.08245033025741577
266,265,0,0,3,0.9837860465049744,0.10400617867708206,0.9772988557815552,2,14,7,-0.7039713263511658,0.016227323561906815,0.006311687175184488,0.5874426364898682,-0.9362473487854004,0.12272044271230698,0.640108048915863,-0.9500788450241089,0.6252416372299194,1.2770898342132568,-0.4730070233345032,-0.08017995953559875
267,266,0,0,3,0.9933838248252869,0.04829386994242668,0.9907482862472534,2,14,7,-0.6987600326538086,0.01565389521420002,0.003750877222046256,0.5925456881523132,-0.9370697736740112,0.1231161579489708,0.638264536857605,-0.951103150844574,0.6236168742179871,1.2767175436019897,-0.4757699966430664,-0.07862034440040588
