t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
1,8,4,1,3,0,0.9076656103134155,-0.7088128328323364,0.30260273814201355,-0.1124243438243866,1.7069344520568848,0.42647847533226013,-0.6844621896743774,-0.3117661476135254,0.8127874135971069,0.21793492138385773,0.8571276664733887,-1.0661367177963257,-1.271134614944458,0.18110999464988708,0.7876824736595154,-1.2575401067733765,0.9459971189498901,1.1314555406570435,1.194301724433899,0.9719274640083313,-1.416253685951233,-1.2325962781906128,-1.2156285047531128,0.267131507396698,-0.12909184396266937,0.08051484078168869,-0.07947384566068649,-0.027059683576226234,0.2506295144557953,-0.09931153804063797,-0.011093526147305965,0.06082753464579582,-0.001487026340328157,0.08477827161550522,0.03492404520511627,-0.15221934020519257
2,9,4,1,3,0,2.0068397521972656,-1.2700109481811523,0.7152919769287109,-0.6404284238815308,2.305266857147217,0.4873519539833069,-1.4059038162231445,-0.7822885513305664,0.8358396291732788,0.04360046982765198,0.9629409313201904,-1.112597942352295,-1.2749626636505127,0.14114899933338165,0.7200145125389099,-1.2455253601074219,0.9700356721878052,1.051730990409851,1.1680946350097656,1.0120731592178345,-1.345315933227539,-1.2308199405670166,-1.2165253162384033,0.43693533539772034,-0.24440345168113708,0.1594543308019638,-0.14672519266605377,-0.050170108675956726,0.44566255807876587,-0.21071255207061768,-0.022174593061208725,0.13788653910160065,-0.0019824679475277662,0.15891972184181213,0.08723098039627075,-0.2988526225090027
3,10,4,2,3,0,0.39777475595474243,-1.0141838788986206,0.39019685983657837,-0.610726535320282,1.5932095050811768,0.7134970426559448,-0.8150066137313843,-0.7169933915138245,0.8522816896438599,0.01632073149085045,0.980914294719696,-1.1071096658706665,-1.2979702949523926,0.13405196368694305,0.6822957992553711,-1.2211469411849976,0.9660138487815857,1.0306109189987183,1.2146289348602295,1.0130435228347778,-1.352245807647705,-1.2190911769866943,-1.2028944492340088,0.43156322836875916,-0.2748622000217438,0.21059629321098328,-0.21042940020561218,-0.07725100219249725,0.6435731649398804,-0.27733537554740906,-0.044072382152080536,0.21027764678001404,-0.022890795022249222,0.20490910112857819,0.13241755962371826,-0.4750986695289612
4,10,3,2,0,0,-0.5568438768386841,-0.5702237486839294,-0.7102880477905273,-0.26714223623275757,-0.40375250577926636,-0.25921308994293213,0.6161431670188904,0.18044346570968628,-0.6269417405128479,-0.151241734623909,-1.0321314334869385,1.0647526979446411,1.0865914821624756,0.11673158407211304,-0.8129918575286865,1.4636753797531128,-0.9454014897346497,-1.2780845165252686,-0.966946005821228,-1.1512269973754883,1.3937861919403076,1.3228398561477661,1.0570788383483887,-0.34860146045684814,-0.10049210488796234,0.07860846817493439,-0.1659163236618042,-0.045609958469867706,0.49261751770973206,-0.19715121388435364,-0.013188516721129417,0.019722595810890198,-0.029123865067958832,0.2008829116821289,0.05319194495677948,-0.2803589105606079
5,10,2,2,0,0,-2.36315655708313,-1.9043134450912476,-0.2128957360982895,0.6120095252990723,-0.396518349647522,0.5651978254318237,0.4930739402770996,-0.23749327659606934,-0.7062773108482361,0.05053935945034027,-1.1296323537826538,1.0801115036010742,1.26805579662323,0.15684451162815094,-0.6815358400344849,1.341433048248291,-0.9549492001533508,-1.114555835723877,-1.1263023614883423,-1.0952469110488892,1.3164440393447876,1.2919509410858154,1.0764752626419067,-0.5971351861953735,0.055294908583164215,-0.024699240922927856,-0.12123441696166992,-0.023719510063529015,0.31229710578918457,-0.1121501699090004,-0.01029637735337019,-0.09786448627710342,-0.03411790728569031,0.1563829630613327,-0.020777951925992966,-0.0708257406949997
6,10,1,2,0,0,-2.10060715675354,-0.6683763265609741,-0.5915800333023071,-1.5403962135314941,0.5939201712608337,2.0674281120300293,0.31940293312072754,-0.41154584288597107,-0.7518535852432251,0.08503363281488419,-1.124538540840149,1.1108665466308594,1.2824698686599731,0.1615574061870575,-0.6680655479431152,1.3146352767944336,-0.9435615539550781,-1.0904269218444824,-1.1247276067733765,-1.084658145904541,1.3054485321044922,1.2821909189224243,1.0753424167633057,-0.655019223690033,0.18875616788864136,-0.12566883862018585,-0.08765241503715515,-0.013251143507659435,0.14586292207241058,-0.016736119985580444,-0.017948050051927567,-0.2035306841135025,-0.036503866314888,0.12290611863136292,-0.07021816074848175,0.11972445994615555
7,10,0,2,0,0,-2.493198871612549,-0.07882258296012878,-0.305279016494751,-1.5368695259094238,0.3867753744125366,0.740317702293396,-0.06535983085632324,-1.2768771648406982,-0.8082900643348694,0.030905431136488914,-1.0782313346862793,1.150368332862854,1.282808542251587,0.14089509844779968,-0.7069792747497559,1.2911516427993774,-0.9496598243713379,-1.0439592599868774,-1.100626826286316,-1.0450797080993652,1.2996633052825928,1.279707670211792,1.1225247383117676,-0.6852263808250427,0.2912963926792145,-0.2252747267484665,-0.041279662400484085,0.00030391570180654526,0.00848417729139328,0.06498412787914276,-0.010201934725046158,-0.3129756450653076,-0.028503671288490295,0.09999538213014603,-0.13249507546424866,0.28657665848731995
8,10,0,2,0,0,-0.6353393793106079,-1.0963062047958374,-1.6626732349395752,-0.7390774488449097,0.7254893779754639,0.03044825792312622,0.5564231872558594,0.4129830598831177,-0.8089760541915894,0.07401638478040695,-1.0957392454147339,1.1440434455871582,1.2813478708267212,0.1598290205001831,-0.6882734298706055,1.2889609336853027,-0.9460047483444214,-1.0550932884216309,-1.113189935684204,-1.0586916208267212,1.2973839044570923,1.2743350267410278,1.105710744857788,-0.683661699295044,0.3847530484199524,-0.3044758439064026,0.01031189039349556,0.006435613613575697,-0.12154784798622131,0.15181216597557068,-0.004113448318094015,-0.402476966381073,-0.016003631055355072,0.05584976077079773,-0.19340255856513977,0.42746660113334656
9,11,0,2,3,0,-1.6801073551177979,0.7603405714035034,0.2612164616584778,0.5143240690231323,0.6505625247955322,1.162841558456421,0.9932366609573364,0.16922539472579956,0.735713541507721,0.4119971990585327,0.5671067833900452,-0.9535091519355774,-1.16647469997406,0.29442721605300903,0.9647592902183533,-1.283591389656067,0.9749852418899536,1.3420079946517944,1.1455268859863281,0.8211658000946045,-1.558406114578247,-1.1399693489074707,-1.2749438285827637,0.0056105200201272964,0.21259038150310516,-0.19308823347091675,-0.0835149735212326,-0.015249665826559067,0.16830343008041382,0.05418486148118973,-0.012195279821753502,-0.3715943694114685,-0.006098240613937378,0.1432306170463562,-0.15919479727745056,0.2811204195022583
10,11,0,2,0,0,-1.1453810930252075,-1.4764783382415771,-0.6139734387397766,0.14722660183906555,-1.0457924604415894,2.329860210418701,-0.6943597793579102,-0.5229775309562683,-0.7977832555770874,-0.01388175506144762,-1.064613699913025,1.1383297443389893,1.2712045907974243,0.12091168016195297,-0.7415881156921387,1.3095234632492065,-0.9403902292251587,-1.0710409879684448,-1.0934332609176636,-1.0581964254379272,1.3142391443252563,1.291616439819336,1.1212211847305298,-0.6030565500259399,0.30375999212265015,-0.2917932868003845,-0.04751104116439819,0.020306725054979324,0.04102904349565506,0.12317327409982681,0.006660374812781811,-0.4837923049926758,-0.002583537483587861,0.13695105910301208,-0.218184694647789,0.4242767095565796
