t,t_global,regime,switch,a,pi_max,entropy,margin,zone_id,x,y,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
11,10,0,0,2,0.3047757148742676,1.5590894222259521,0.0651496946811676,0,4,7,-0.5258597135543823,0.044202230870723724,0.0853460431098938,-0.030342811718583107,-0.5934562683105469,-0.026376500725746155,0.44928810000419617,-0.5235579609870911,0.47056519985198975,1.0315589904785156,-0.2015400230884552,-0.06858561933040619
12,11,0,0,3,0.5180946588516235,1.3437827825546265,0.37088561058044434,1,5,7,-0.5625349879264832,0.048361435532569885,0.09029531478881836,0.006364231929183006,-0.6349719166755676,-0.02033296972513199,0.4726717472076416,-0.5611606240272522,0.48102712631225586,1.0658073425292969,-0.21272306144237518,-0.06422821432352066
13,12,0,0,3,0.7730582356452942,0.8357928395271301,0.6884858012199402,1,6,7,-0.5434852838516235,0.04724963381886482,0.08328517526388168,-0.015497159212827682,-0.6376630067825317,-0.030450988560914993,0.4953216314315796,-0.5931597352027893,0.5243740677833557,1.1158469915390015,-0.24284136295318604,-0.07827506214380264
14,13,0,0,3,0.2860340476036072,1.5654720067977905,0.036273956298828125,1,7,7,-0.5779352784156799,0.05436718836426735,0.09815076738595963,-0.02824193611741066,-0.6693117022514343,-0.02709725871682167,0.5131688117980957,-0.6156930923461914,0.5468729138374329,1.1478157043457031,-0.2456146478652954,-0.0759134292602539
15,14,0,0,3,0.9426550269126892,0.29607272148132324,0.9228931069374084,1,8,7,-0.5812784433364868,0.05800715833902359,0.09948946535587311,-0.01925591379404068,-0.6889678239822388,-0.031103093177080154,0.5308179259300232,-0.6459142565727234,0.5719475150108337,1.1763920783996582,-0.26861831545829773,-0.07707593590021133
16,15,0,0,3,0.3617408573627472,1.5087108612060547,0.14644235372543335,1,9,7,-0.6184321641921997,0.0628090351819992,0.12066355347633362,-0.035220060497522354,-0.7187099456787109,-0.02383141592144966,0.541587233543396,-0.6617734432220459,0.5868131518363953,1.200730323791504,-0.26298362016677856,-0.07432390749454498
17,16,0,0,3,0.8147575259208679,0.7302824258804321,0.7551333904266357,2,10,7,-0.639367938041687,0.06496448814868927,0.12193357199430466,0.003460850566625595,-0.745126485824585,-0.01900804415345192,0.5545923113822937,-0.6881165504455566,0.5909637212753296,1.215158224105835,-0.27385982871055603,-0.07076676189899445
18,17,0,0,3,0.9738552570343018,0.15592613816261292,0.9651170372962952,2,11,7,-0.6455273032188416,0.06590448319911957,0.12082424759864807,0.03808215260505676,-0.767022430896759,-0.0161142498254776,0.5646150708198547,-0.7135923504829407,0.5997631549835205,1.229246735572815,-0.2913713753223419,-0.06944714486598969
19,18,0,0,3,0.9663434624671936,0.19220468401908875,0.9546840786933899,2,12,7,-0.6541051864624023,0.06675583124160767,0.11956904083490372,0.0735153779387474,-0.7876093983650208,-0.012091856449842453,0.5733927488327026,-0.736832320690155,0.6046925783157349,1.2407504320144653,-0.3058508038520813,-0.06720812618732452
20,19,0,0,3,0.9868892431259155,0.08704289048910141,0.9823015332221985,2,13,7,-0.6504372358322144,0.06552081555128098,0.11521655321121216,0.11001664400100708,-0.8053050637245178,-0.009342819452285767,0.5794458389282227,-0.7594562768936157,0.6099779605865479,1.2524839639663696,-0.3244832158088684,-0.06629142165184021
21,20,0,0,3,0.9689311981201172,0.17976656556129456,0.9576877355575562,2,14,7,-0.6591998338699341,0.06614945083856583,0.11373522877693176,0.1419403851032257,-0.8219023942947388,-0.0051227351650595665,0.5866823792457581,-0.7785602807998657,0.6121881604194641,1.2603480815887451,-0.3360825479030609,-0.06366373598575592
22,21,0,0,3,0.9879481196403503,0.08099392801523209,0.9835206270217896,2,14,7,-0.6590805649757385,0.06558722257614136,0.11039872467517853,0.17243468761444092,-0.8363081812858582,-0.001993300160393119,0.5918595790863037,-0.7967077493667603,0.6160737872123718,1.2682570219039917,-0.35047203302383423,-0.06244667246937752
23,22,0,0,3,0.9841791987419128,0.10210543125867844,0.9784116148948669,2,14,7,-0.6639624238014221,0.06617006659507751,0.10890939086675644,0.1968057006597519,-0.849036455154419,0.0006516952998936176,0.5974953770637512,-0.812059760093689,0.6204609274864197,1.2745692729949951,-0.3611329197883606,-0.06136190518736839
24,23,0,0,3,0.9692077040672302,0.17825382947921753,0.9576945900917053,2,14,7,-0.6749366521835327,0.0670568123459816,0.10850612819194794,0.22118616104125977,-0.8605136871337891,0.004327254369854927,0.6032691597938538,-0.8254103660583496,0.6214833855628967,1.2782658338546753,-0.36823034286499023,-0.05910466983914375
