t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
1,7,3,1,0,0,-0.05559945106506348,-0.0712180957198143,-0.03637392073869705,0.15805208683013916,0.46203240752220154,0.14962559938430786,0.00048217177391052246,0.05496443808078766,-0.7747556567192078,-0.16327056288719177,-1.0812652111053467,1.0041776895523071,-0.38582175970077515,0.29770052433013916,-0.22944164276123047,1.742047667503357,0.9065098762512207,-1.5613689422607422,0.9082372188568115,-1.5453242063522339,-1.0162714719772339,1.5062147378921509,0.26118600368499756,0.13144537806510925,-0.07193535566329956,0.12258275598287582,-0.025192100554704666,0.17031526565551758,-0.09724884480237961,-0.011457967571914196,0.1167701706290245,0.05774809792637825,-0.09865449368953705,-0.013378480449318886,-0.01636754535138607,-0.12768413126468658
2,7,2,1,0,0,0.4587554335594177,-0.3420482873916626,0.7283806800842285,0.05075530707836151,-0.0867249071598053,-0.15197217464447021,-0.9042825102806091,-0.2493714839220047,-0.6542210578918457,0.09919999539852142,-0.8209237456321716,1.2103536128997803,-0.32310813665390015,0.28876611590385437,-0.268622487783432,1.7035186290740967,0.5961741805076599,-1.535120964050293,1.0046433210372925,-1.783055067062378,-1.309016227722168,1.2121782302856445,0.305782675743103,0.27345141768455505,-0.13731496036052704,0.2364923357963562,-0.052341312170028687,0.3174276053905487,-0.18430519104003906,-0.022397300228476524,0.22296814620494843,0.11156684160232544,-0.18520084023475647,-0.024862155318260193,-0.028714755550026894,-0.24334169924259186
3,7,1,1,0,0,0.33308544754981995,0.14768970012664795,0.1737370491027832,-0.24734200537204742,1.0197293758392334,0.004068605601787567,-0.4234306812286377,-0.016889184713363647,-0.6116278767585754,0.40424367785453796,-0.8169070482254028,1.3545000553131104,-0.3191547095775604,0.2887818217277527,-0.10835500806570053,1.7266809940338135,0.25763335824012756,-1.1662801504135132,0.9860814213752747,-2.029484748840332,-1.4322623014450073,1.0123746395111084,0.42403873801231384,0.029737474396824837,-0.20488965511322021,0.34088456630706787,-0.08735749125480652,0.44800639152526855,-0.24462857842445374,-0.03136250376701355,0.3245755732059479,0.15557152032852173,-0.26445868611335754,-0.04025908559560776,-0.03425280749797821,-0.34576863050460815
4,7,0,1,0,0,0.43204838037490845,0.1366787850856781,-0.004743918776512146,-0.7465100288391113,0.28551438450813293,0.5463826656341553,-0.458865761756897,-0.26829665899276733,-0.5800354480743408,0.39469948410987854,-0.720633864402771,1.1532649993896484,-0.2802037298679352,0.23549184203147888,-0.19098445773124695,1.6349822282791138,0.3354984521865845,-1.4341052770614624,1.1393232345581055,-1.900019645690918,-1.51055908203125,1.090889811515808,0.48589441180229187,0.14649710059165955,-0.2665204703807831,0.4320153594017029,-0.1120733767747879,0.5646663904190063,-0.315026193857193,-0.03764324635267258,0.4159136712551117,0.19883210957050323,-0.33241015672683716,-0.05383168160915375,-0.04038204252719879,-0.43306785821914673
5,7,0,1,0,0,0.2824454605579376,-0.2694927453994751,-0.09312690049409866,-0.5743865966796875,0.4731239974498749,0.5768440961837769,-0.14721077680587769,-0.06752724200487137,-0.6061272621154785,0.4804397523403168,-0.7076389789581299,1.2246884107589722,-0.34778517484664917,0.17430736124515533,-0.11477241665124893,1.543843388557434,0.26288560032844543,-1.4031485319137573,1.103558897972107,-1.8987724781036377,-1.579832911491394,1.0501458644866943,0.5671152472496033,0.25109294056892395,-0.3232193887233734,0.5141353011131287,-0.13341213762760162,0.6678038835525513,-0.3790799081325531,-0.04644108563661575,0.49968263506889343,0.2383607029914856,-0.3941730856895447,-0.06458181887865067,-0.04546855017542839,-0.5094902515411377
6,7,0,1,0,0,0.20480723679065704,-0.654888391494751,0.17208394408226013,-0.17057731747627258,0.16266407072544098,-0.29342636466026306,0.5002852082252502,-0.3994814157485962,-0.6121022701263428,0.4504235088825226,-0.7209278345108032,1.5645294189453125,-0.36555910110473633,0.031230106949806213,-0.12827184796333313,1.4163312911987305,0.11949361115694046,-1.2143313884735107,0.918009340763092,-1.897711157798767,-1.6741005182266235,0.9101431369781494,0.6245035529136658,0.5783400535583496,-0.37028127908706665,0.5892855525016785,-0.15327464044094086,0.7586933374404907,-0.43945008516311646,-0.056392524391412735,0.5749566555023193,0.2752794921398163,-0.45254701375961304,-0.07224515080451965,-0.050909657031297684,-0.576350212097168
7,7,0,1,0,0,0.49372872710227966,-0.5738059282302856,0.23661521077156067,0.3239724338054657,0.5115862488746643,0.6059905886650085,0.016059502959251404,0.3366313576698303,-0.6372096538543701,0.5570337176322937,-0.7039820551872253,1.5206788778305054,-0.4810827076435089,0.06993962079286575,0.06434272229671478,1.3846794366836548,0.021242162212729454,-1.0344353914260864,0.9639720916748047,-1.961201786994934,-1.7387844324111938,0.9501115679740906,0.5872014164924622,0.4374937117099762,-0.4144551753997803,0.6566959023475647,-0.17323929071426392,0.8407522439956665,-0.4883183240890503,-0.0690360814332962,0.6435250639915466,0.3090587556362152,-0.505596935749054,-0.0791839063167572,-0.05404328554868698,-0.63653165102005
8,7,0,1,0,0,0.602638304233551,0.13160395622253418,0.5461545586585999,-0.552965521812439,0.10407444834709167,0.33612367510795593,-0.7525849938392639,0.5300030708312988,-0.4534826874732971,0.6069820523262024,-0.6381215453147888,1.390669345855713,-0.24812792241573334,0.034160662442445755,-0.12592566013336182,1.4977091550827026,-0.08426019549369812,-1.1059528589248657,1.1463003158569336,-1.9562009572982788,-1.7897064685821533,0.9070637822151184,0.5177226066589355,0.3011707365512848,-0.455242395401001,0.7159523963928223,-0.19485941529273987,0.9141274690628052,-0.5362457036972046,-0.07076834887266159,0.7037765979766846,0.34157851338386536,-0.5525240898132324,-0.08940593153238297,-0.054743967950344086,-0.6893602013587952
9,7,0,1,0,0,0.4414648711681366,0.10394468903541565,0.11899024248123169,0.05726689100265503,0.5412086248397827,0.11164502054452896,-0.18114939332008362,-0.47203749418258667,-0.4996567964553833,0.7086610794067383,-0.6962800621986389,1.6733160018920898,-0.3358338475227356,0.028164030984044075,-0.041201189160346985,1.3607701063156128,-0.25021979212760925,-0.7981956005096436,0.922509491443634,-2.020955801010132,-1.8071768283843994,0.7309350967407227,0.6318231225013733,0.3933402895927429,-0.4902536869049072,0.7703087329864502,-0.2160823494195938,0.9821691513061523,-0.5734785795211792,-0.07895346730947495,0.759573221206665,0.36905550956726074,-0.5972294211387634,-0.09813173115253448,-0.05593103542923927,-0.7355246543884277
10,7,0,1,0,0,0.17755791544914246,-0.41518914699554443,-0.08550525456666946,0.4600653350353241,0.49700480699539185,0.31285983324050903,-0.06171298772096634,-0.4693273901939392,-0.6308562755584717,0.6786853075027466,-0.6716946363449097,1.7057318687438965,-0.49846556782722473,-0.06894785165786743,0.09692618250846863,1.1349613666534424,-0.213490828871727,-0.8628081679344177,0.9216502904891968,-1.901099443435669,-1.8464231491088867,0.719765841960907,0.7821952700614929,0.65386962890625,-0.5201478600502014,0.8179460167884827,-0.23000547289848328,1.044765830039978,-0.6102959513664246,-0.09348047524690628,0.809719443321228,0.3956426978111267,-0.6377407908439636,-0.10453025996685028,-0.058775145560503006,-0.7749198079109192
