episode,t,x,y,zone_id,regime_id,action,logits_act,pi_act,pi_max,pi_entropy,pi_argmax,pi_margin,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
0,1,7,4,1,0,4,1.0779187679290771,0.15878833830356598,0.43156754970550537,1.2803089618682861,1,0.14157727360725403,-0.03889995813369751,-0.07618601620197296,-0.02955036610364914,0.14533820748329163,0.4535362422466278,0.1450953185558319,-0.009192109107971191,0.04670262336730957,-0.30174097418785095,-0.35123005509376526,0.32059165835380554,0.44560831785202026,0.27590212225914,-0.1462661623954773,0.34348195791244507,0.08942019194364548,0.12510673701763153,-0.3365139067173004,0.7174721360206604,0.10816901922225952,-0.556806743144989,0.6370333433151245,0.2661723494529724,-0.4804054796695709,-0.1941765397787094,0.08146830648183823,-1.0537834167480469,-0.1934983730316162,-1.5186227560043335,0.7922351360321045,1.3240821361541748,1.354252815246582,1.2580405473709106,-0.6661937832832336,1.0365350246429443,-1.236950159072876,-1.0944854021072388,1.159876823425293,-0.001760741462931037,-1.047019124031067,-0.09444840252399445,0.01088290847837925,0.01381597388535738,-0.006130148656666279,-0.09935759752988815,-0.004957312252372503,0.0670548602938652,-0.07363834232091904,0.06176994368433952,0.15957686305046082,-0.0208396315574646,-0.0009416170651093125
0,2,6,4,1,0,2,1.177223563194275,0.3081561028957367,0.39513057470321655,1.327154517173767,1,0.08697447180747986,0.7854807376861572,-0.4970845580101013,0.2799665927886963,-0.2506648302078247,0.902285635471344,0.19075044989585876,-0.5502732992172241,-0.3061891496181488,-0.9705464839935303,-0.9161103963851929,0.8113920092582703,0.9572210907936096,0.9489155411720276,-0.9347103238105774,0.9382254481315613,-0.8245933651924133,0.6758753657341003,-0.9296414256095886,0.998007595539093,0.6918160915374756,-0.9927181601524353,0.9206067323684692,0.8079423904418945,-0.877691924571991,0.29823222756385803,0.683205246925354,-0.592519998550415,-1.0029247999191284,-1.2037352323532104,0.46668699383735657,0.7547782063484192,1.6675457954406738,1.0328377485275269,-1.9158605337142944,0.8071380257606506,-0.5897629857063293,-0.9402451515197754,0.8688259124755859,0.7350686192512512,-1.0692702531814575,-0.20096640288829803,0.020563509315252304,0.034214384853839874,0.005063890479505062,-0.2080935835838318,0.0008409684523940086,0.125545471906662,-0.1288684606552124,0.09519258141517639,0.29073238372802734,-0.023599956184625626,0.004773544147610664
0,3,5,4,1,0,2,1.0484241247177124,0.3007282614707947,0.39615753293037415,1.3458025455474854,1,0.09542927145957947,-0.42131808400154114,-0.3052142858505249,0.03614523634314537,-0.2283884435892105,0.3682425320148468,0.3603592813014984,-0.10710038989782333,-0.2572178244590759,-0.9858227968215942,-0.9044552445411682,0.37321436405181885,0.6489601731300354,0.8519303202629089,-0.9686350226402283,0.9466336369514465,-0.8633630275726318,-0.2977665364742279,-0.9209068417549133,0.9756304621696472,0.5433892607688904,-0.9745950102806091,0.4199315905570984,0.9641836881637573,-0.9093868136405945,0.6177201867103577,1.081268310546875,-0.5208519697189331,-0.32422828674316406,-1.5028705596923828,0.22581207752227783,0.5344873666763306,1.7837188243865967,0.6713743209838867,-1.842603325843811,1.0480214357376099,-0.7479900121688843,-1.2819076776504517,0.4637295603752136,0.5672759413719177,-0.7729556560516357,-0.28573936223983765,0.028013065457344055,0.04548029601573944,0.038342274725437164,-0.30070412158966064,0.006525901611894369,0.18063059449195862,-0.194947749376297,0.1207311600446701,0.4066828489303589,-0.03528178855776787,0.009658267721533775
0,4,4,4,0,0,2,1.0181413888931274,0.2819935977458954,0.28833141922950745,1.5396255254745483,4,0.0063378214836120605,0.9429659843444824,-0.22195973992347717,-0.13419118523597717,-0.0028707608580589294,0.03647005558013916,-0.44730344414711,-0.021937355399131775,0.1843675822019577,0.9076825380325317,0.6065624356269836,-0.13895182311534882,-0.3013781011104584,-0.6897486448287964,0.8418323993682861,-0.6547507643699646,0.7621775269508362,-0.024914441630244255,0.6426817774772644,-0.7367920279502869,-0.34338515996932983,0.7781272530555725,0.2516542673110962,-0.7076149582862854,0.35080674290657043,-1.0218137502670288,-1.2205926179885864,-0.9314171671867371,0.4781833589076996,-1.0776658058166504,0.38307496905326843,1.8385764360427856,0.6156566143035889,1.0570520162582397,1.2527012825012207,0.5236794948577881,-1.6644072532653809,-0.40871694684028625,1.0172338485717773,-0.35799723863601685,-0.4835469722747803,-0.26656264066696167,0.014847789891064167,0.024045804515480995,-0.012935459613800049,-0.29383406043052673,-0.01635117456316948,0.22744737565517426,-0.23740534484386444,0.21249781548976898,0.5351028442382812,-0.08807090669870377,-0.03324234485626221
0,5,4,4,0,0,4,1.18618905544281,0.32170018553733826,0.32170018553733826,1.5359668731689453,4,0.06900230050086975,-0.48734399676322937,-1.166477084159851,-0.15184062719345093,1.1444785594940186,-0.36861175298690796,-0.23324359953403473,0.392032265663147,0.36374861001968384,0.9867547750473022,0.9330011010169983,-0.8786909580230713,-0.9715195298194885,-0.9883681535720825,0.9800552725791931,-0.9521733522415161,0.9586812257766724,-0.9192412495613098,0.9378957152366638,-0.9976319074630737,-0.8241840600967407,0.9969840049743652,-0.7857578992843628,-0.6064265966415405,0.7555921673774719,-1.0227298736572266,-1.1817842721939087,-0.7253325581550598,1.1781597137451172,-1.007459282875061,0.046388596296310425,1.6120890378952026,0.35291290283203125,0.8074450492858887,1.6455191373825073,0.7335233092308044,-1.5876487493515015,-0.4060218036174774,0.6749626994132996,-0.8991283774375916,-0.2208956629037857,-0.25347447395324707,-0.01705467700958252,0.0056204721331596375,-0.005456116981804371,-0.28867974877357483,-0.02047458291053772,0.26919302344322205,-0.30128195881843567,0.28190499544143677,0.6463022828102112,-0.14181923866271973,-0.06873108446598053
0,6,4,4,0,1,4,-0.37368693947792053,0.11215730011463165,0.30176806449890137,1.509907603263855,2,0.019123762845993042,-0.26230156421661377,-0.10710231959819794,-0.47642719745635986,-0.7004408240318298,0.4803355932235718,1.0543824434280396,0.24317142367362976,0.21456068754196167,-0.9985331296920776,-0.9767723679542542,0.8496886491775513,0.9535024166107178,0.9868134260177612,-0.9968968033790588,0.9864090085029602,-0.9770280718803406,0.5487034320831299,-0.9835730195045471,0.9989016652107239,0.7935267090797424,-0.9986187815666199,0.8044508695602417,0.9707111716270447,-0.9725610017776489,0.42190685868263245,0.6943675875663757,-0.4036295413970947,-0.9942886233329773,-1.2548506259918213,0.3405560553073883,0.8772693872451782,1.683944821357727,0.9729815125465393,-1.952150583267212,0.8207123279571533,-0.7525566220283508,-1.0015869140625,0.5992782711982727,0.845588743686676,-0.8975426554679871,-0.3332820534706116,-0.008569851517677307,0.023605460301041603,0.011897374875843525,-0.3689136207103729,-0.013965347781777382,0.3094039261341095,-0.3438587188720703,0.3068200647830963,0.7275927066802979,-0.1444322168827057,-0.06307496130466461
0,7,3,4,0,1,2,0.4502233862876892,0.14825323224067688,0.518646240234375,1.3332974910736084,3,0.34831368923187256,-0.3263917863368988,0.11543901264667511,-0.13222889602184296,0.15238375961780548,0.1659017950296402,0.06807877123355865,0.15295684337615967,0.09286037087440491,0.38573238253593445,0.276613712310791,-0.30998802185058594,-0.534118115901947,-0.5432515144348145,0.3571178615093231,-0.207000732421875,0.4490155279636383,-0.47055506706237793,0.2570182979106903,-0.6619098782539368,-0.2586164176464081,0.5052977204322815,-0.11514370143413544,0.12941701710224152,-0.16107270121574402,-1.0046930313110352,-1.0704716444015503,-0.7289872765541077,0.6263060569763184,-1.231131911277771,0.0592682920396328,2.071324586868286,0.5511903166770935,1.0400810241699219,1.0285674333572388,0.9663624167442322,-1.676755428314209,-0.6654074788093567,0.5653404593467712,-0.20148926973342896,-0.3295045495033264,-0.3179277181625366,-0.011821229010820389,0.016461849212646484,0.019023124128580093,-0.4053483009338379,-0.02093818224966526,0.34278741478919983,-0.4066219925880432,0.3590264618396759,0.8131787180900574,-0.1877368539571762,-0.07691557705402374
0,8,4,4,0,1,3,1.77931547164917,0.5513095855712891,0.5513095855712891,1.2839901447296143,3,0.39052873849868774,-0.1936875283718109,0.042761605232954025,-0.22918564081192017,0.20936891436576843,0.1900956630706787,0.017373815178871155,0.19736991822719574,0.2135646641254425,0.62478107213974,0.402120441198349,-0.1716669350862503,-0.42289310693740845,-0.5724124312400818,0.5878956317901611,-0.43243783712387085,0.5968882441520691,-0.2618940472602844,0.405834436416626,-0.660164475440979,-0.3150976300239563,0.6013776063919067,0.08399400860071182,-0.2711644768714905,-0.017125898972153664,-0.9755731225013733,-1.2461456060409546,-0.739298939704895,0.47373566031455994,-1.2080612182617188,0.24591155350208282,1.9810503721237183,0.5177401900291443,1.1299407482147217,1.1867125034332275,0.6983737945556641,-1.7121835947036743,-0.4487074017524719,0.7112149000167847,-0.27243515849113464,-0.342274934053421,-0.2968420386314392,-0.01582617126405239,0.006550329737365246,0.0009033959358930588,-0.4195926785469055,-0.03183244913816452,0.3748610317707062,-0.4563636779785156,0.4160703420639038,0.8936951160430908,-0.22740745544433594,-0.09746376425027847
0,9,5,4,1,1,3,1.9781924486160278,0.6128049492835999,0.6128049492835999,1.1779998540878296,3,0.46607109904289246,-0.26831382513046265,0.17537924647331238,-0.09176494181156158,0.2988975942134857,0.184743732213974,0.09825904667377472,0.2285708785057068,0.1961534023284912,0.7880380153656006,0.5630048513412476,-0.36714956164360046,-0.6464464664459229,-0.7434978485107422,0.7470889091491699,-0.5941486358642578,0.7266532778739929,-0.4347836375236511,0.582685649394989,-0.849835991859436,-0.42125964164733887,0.7995493412017822,-0.06349137425422668,-0.34500622749328613,0.13125793635845184,-1.0435020923614502,-1.3220858573913574,-0.6838430762290955,0.6423556208610535,-1.11282217502594,0.20734553039073944,1.9427847862243652,0.4051367938518524,1.0237184762954712,1.3873006105422974,0.6591906547546387,-1.6930339336395264,-0.3932800889015198,0.636329174041748,-0.38842639327049255,-0.26716744899749756,-0.2760077118873596,-0.02490721270442009,-0.005287047941237688,-0.00994598027318716,-0.42257317900657654,-0.04180433601140976,0.40282171964645386,-0.5016133785247803,0.46961015462875366,0.9657953977584839,-0.2642861604690552,-0.12051403522491455
0,10,6,4,1,1,3,0.4039548635482788,0.27051347494125366,0.27051347494125366,1.5663102865219116,3,0.04105699062347412,0.6907356977462769,-0.6103545427322388,-0.09291350096464157,0.17471587657928467,-0.23868989944458008,0.6622994542121887,-0.5835815668106079,-0.11709855496883392,-0.9902712106704712,-0.842789351940155,-0.13771894574165344,0.23284974694252014,0.7587178349494934,-0.9859254956245422,0.9685526490211487,-0.9188180565834045,-0.7586274147033691,-0.957460343837738,0.9111947417259216,0.6018926501274109,-0.946308434009552,-0.15838362276554108,0.9911744594573975,-0.9156283140182495,0.6782311797142029,1.1001960039138794,-0.17771194875240326,0.07898468524217606,-1.6476552486419678,0.02024267055094242,0.6655470132827759,1.7436197996139526,0.5620726943016052,-1.7419105768203735,1.2262825965881348,-1.1011039018630981,-1.3051834106445312,0.05553795024752617,0.30302512645721436,-0.4601746201515198,-0.3318737745285034,-0.018589872866868973,0.002588953822851181,0.03029361367225647,-0.47992074489593506,-0.034217797219753265,0.43094438314437866,-0.5403370261192322,0.481894314289093,1.010497808456421,-0.2704165279865265,-0.11427580565214157
