t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
11,6,0,1,0,0,0.23512238264083862,-0.2444234937429428,0.036817122250795364,0.08814436197280884,0.36262619495391846,0.14227966964244843,-0.14492389559745789,-0.21800489723682404,0.05163320526480675,0.14608077704906464,-2.061640977859497,0.8415530920028687,-0.3631722927093506,0.12350862473249435,-0.289959192276001,1.5490971803665161,0.30362606048583984,0.8983026146888733,1.8787612915039062,-1.113357424736023,-1.1055759191513062,-1.1073142290115356,0.46298548579216003,-0.21452796459197998,-0.34144851565361023,0.8781465888023376,-0.31657594442367554,-0.5786460041999817,-0.10464568436145782,-0.1906522512435913,-0.11596561968326569,-0.39119142293930054,0.07743120938539505,0.5811920166015625,0.7892774343490601,-0.2368939220905304
12,6,0,1,0,0,0.2582003176212311,-0.15694817900657654,-0.09469129890203476,-0.06931717693805695,0.352014422416687,0.13739417493343353,-0.1014329195022583,-0.06824879348278046,0.02711305394768715,0.13981188833713531,-2.0152320861816406,0.8122315406799316,-0.37312477827072144,0.1462963968515396,-0.19675183296203613,1.5223746299743652,0.373346745967865,0.9007959365844727,1.9185668230056763,-1.2184451818466187,-1.170926570892334,-1.0242551565170288,0.3820662200450897,-0.22386832535266876,-0.35617104172706604,0.9221838712692261,-0.3317584991455078,-0.6071998476982117,-0.10504856705665588,-0.1993044912815094,-0.12038519978523254,-0.4098457396030426,0.08198317885398865,0.6126160025596619,0.8178449273109436,-0.2515912652015686
13,6,0,1,0,0,0.30588299036026,-0.1907099038362503,0.06055043637752533,-0.26740890741348267,0.1545267552137375,-0.0538523867726326,0.047751620411872864,-0.14320817589759827,0.045229461044073105,0.29742369055747986,-1.907935619354248,0.7037978768348694,-0.37240445613861084,0.14415766298770905,-0.14644253253936768,1.5444080829620361,0.48088088631629944,0.8089563250541687,2.049642562866211,-1.3073461055755615,-1.203818678855896,-0.8579287528991699,0.15977239608764648,-0.4383929669857025,-0.36794254183769226,0.9611321091651917,-0.3492516577243805,-0.6333611011505127,-0.112259142100811,-0.19975511729717255,-0.12512589991092682,-0.42239779233932495,0.08610863238573074,0.6429435014724731,0.8427002429962158,-0.2695688307285309
14,6,0,1,0,0,0.20065957307815552,-0.08694224804639816,-0.005742482841014862,-0.10162797570228577,0.1755000501871109,0.0312066450715065,-0.2752035856246948,0.19697235524654388,0.10917959362268448,0.43417802453041077,-1.6826680898666382,0.6264791488647461,-0.4821501076221466,0.2062826305627823,-0.009473050013184547,1.5109477043151855,0.6025006175041199,0.6637811660766602,2.030308723449707,-1.4996298551559448,-1.4848735332489014,-0.6810706257820129,0.05878137797117233,-0.40257391333580017,-0.3855022192001343,0.9958034753799438,-0.35968562960624695,-0.6483185291290283,-0.1505083590745926,-0.19436268508434296,-0.11935918778181076,-0.4218745827674866,0.08996903896331787,0.6741609573364258,0.8602686524391174,-0.2963973581790924
15,6,0,1,0,0,0.3246997892856598,-0.23152635991573334,0.0731440857052803,-0.06260371208190918,0.2893250584602356,0.042119480669498444,-0.2888117730617523,0.015932559967041016,0.04318072274327278,0.26635801792144775,-1.9513391256332397,0.771783709526062,-0.31416982412338257,0.17050863802433014,-0.10834061354398727,1.4811021089553833,0.41797325015068054,0.8882641792297363,1.9436750411987305,-1.3954023122787476,-1.2704309225082397,-0.8574951887130737,0.22180186212062836,-0.3074694871902466,-0.3934831917285919,1.0281428098678589,-0.3738459348678589,-0.6702110171318054,-0.15425188839435577,-0.19770629703998566,-0.12152902781963348,-0.43390408158302307,0.09359000623226166,0.6998117566108704,0.8789865970611572,-0.3103806674480438
16,5,0,1,0,0,0.4185662865638733,-0.19926941394805908,0.04101179540157318,0.12144938111305237,0.2067614644765854,0.26588326692581177,-0.2816426753997803,0.08217021822929382,0.1985056847333908,0.3144286572933197,-1.9185101985931396,0.8677511811256409,-0.3909774422645569,0.17060360312461853,-0.3459571897983551,1.4625259637832642,0.3166751563549042,0.9020646810531616,1.9439376592636108,-1.1729050874710083,-1.2325963973999023,-1.1322720050811768,0.24126914143562317,-0.22454307973384857,-0.4030933678150177,1.0586516857147217,-0.3825882077217102,-0.6879939436912537,-0.15512055158615112,-0.20042717456817627,-0.12983138859272003,-0.44610804319381714,0.09688494354486465,0.7243541479110718,0.894706130027771,-0.32177963852882385
17,5,0,1,0,0,0.380155473947525,-0.008848175406455994,0.0522257536649704,-0.1031409427523613,0.26037099957466125,0.07640480995178223,-0.2512321472167969,-0.08113124221563339,0.10645195096731186,0.36055877804756165,-1.8084945678710938,0.674798846244812,-0.3944542109966278,0.20692233741283417,-0.07661198079586029,1.4861973524093628,0.5137367844581604,0.8286808133125305,2.0096592903137207,-1.4502588510513306,-1.351871371269226,-0.782807469367981,0.08968037366867065,-0.41218802332878113,-0.4117318391799927,1.0840442180633545,-0.394218385219574,-0.7044025659561157,-0.1697082668542862,-0.19769999384880066,-0.13004818558692932,-0.4495837390422821,0.1002117171883583,0.747810423374176,0.9078572988510132,-0.3382551074028015
18,5,0,1,0,0,0.15516597032546997,-0.1748531013727188,0.34451475739479065,-0.2075253427028656,0.22875604033470154,-0.04264242202043533,-0.12355326861143112,-0.18465232849121094,0.06669183075428009,0.4355180859565735,-1.7883142232894897,0.644035279750824,-0.3254966139793396,0.19514118134975433,0.044198013842105865,1.4650943279266357,0.4754237234592438,0.8571716547012329,1.9587594270706177,-1.5592743158340454,-1.3897855281829834,-0.7289181351661682,0.08884311467409134,-0.4390876293182373,-0.4185692071914673,1.1061794757843018,-0.4069286584854126,-0.7192338705062866,-0.18196746706962585,-0.1948491483926773,-0.12837238609790802,-0.45303088426589966,0.10310211032629013,0.7694846391677856,0.9192217588424683,-0.3537859320640564
19,5,0,1,0,0,0.12382376194000244,-0.08684442937374115,-0.011011093854904175,-0.05213473364710808,0.04046580195426941,-0.08571145683526993,-0.15721920132637024,-0.13073867559432983,0.17165158689022064,0.20871160924434662,-1.783054232597351,0.5926229357719421,-0.5250771641731262,0.22608236968517303,-0.07419153302907944,1.4741489887237549,0.500687301158905,0.980097770690918,1.9440159797668457,-1.3716295957565308,-1.4130756855010986,-0.9504207968711853,0.24420109391212463,-0.22477087378501892,-0.42828959226608276,1.1272451877593994,-0.4101674556732178,-0.7327004075050354,-0.20122918486595154,-0.1941998153924942,-0.1231532096862793,-0.4553101062774658,0.10578910261392593,0.7903486490249634,0.9271942377090454,-0.36865344643592834
20,5,0,1,0,0,0.2997741997241974,-0.31757327914237976,0.0370321124792099,-0.0035876482725143433,0.34214046597480774,0.17854231595993042,0.01856103539466858,-0.0621253103017807,0.2503964304924011,0.27768415212631226,-1.93966543674469,0.8107335567474365,-0.3563562333583832,0.13631092011928558,-0.4683571457862854,1.4529919624328613,0.23149429261684418,1.0774071216583252,1.8703230619430542,-1.0522277355194092,-1.14165461063385,-1.2943471670150757,0.3441016972064972,-0.19883441925048828,-0.4299129545688629,1.149477243423462,-0.4177626073360443,-0.7438277006149292,-0.18986044824123383,-0.19821758568286896,-0.1341080665588379,-0.46845564246177673,0.10654384642839432,0.8080915808677673,0.9356602430343628,-0.37372255325317383
21,5,1,1,0,0,0.32212159037590027,-0.06639634817838669,0.2026597261428833,-0.1621292233467102,0.33149972558021545,0.1514205038547516,-0.22355875372886658,-0.24990159273147583,0.09913546591997147,0.3499566316604614,-1.8409250974655151,0.7073138356208801,-0.3164779841899872,0.2159058153629303,-0.03149023652076721,1.4270962476730347,0.4314359128475189,0.9554458856582642,1.9054553508758545,-1.5210423469543457,-1.3900219202041626,-0.827223539352417,0.15483006834983826,-0.31939393281936646,-0.4338476359844208,1.1658483743667603,-0.4264528453350067,-0.7553001642227173,-0.19726726412773132,-0.1977916955947876,-0.13243256509304047,-0.47258105874061584,0.10890240222215652,0.8253816962242126,0.9427816271781921,-0.3847959339618683
22,5,0,1,0,0,0.32314637303352356,-0.1810772567987442,0.034587562084198,-0.01794426143169403,0.3337080776691437,0.1614435315132141,-0.32048818469047546,-0.43187838792800903,0.0948026031255722,-0.020831329748034477,-1.9612271785736084,0.707290768623352,-0.4572553038597107,0.2422490119934082,-0.18025025725364685,1.4637956619262695,0.37083184719085693,1.1966058015823364,1.7560505867004395,-1.2744371891021729,-1.203909993171692,-1.101318597793579,0.48806852102279663,-0.12046477198600769,-0.4370873272418976,1.183705449104309,-0.4307393431663513,-0.7666396498680115,-0.19205757975578308,-0.20654776692390442,-0.1334562450647354,-0.48135387897491455,0.11104658246040344,0.8400713801383972,0.9479085803031921,-0.3883973956108093
23,5,0,1,0,0,0.20217940211296082,-0.026772037148475647,0.13823935389518738,-0.29879939556121826,0.4432397484779358,0.21009302139282227,-0.22865405678749084,-0.1573810577392578,0.06351444870233536,0.3477637469768524,-1.7696959972381592,0.6934236884117126,-0.3104669749736786,0.2386750429868698,0.11809225380420685,1.3745206594467163,0.43102169036865234,0.9844918847084045,1.8415100574493408,-1.6471906900405884,-1.5000091791152954,-0.7736899852752686,0.1608974188566208,-0.25285860896110535,-0.4418632984161377,1.1952961683273315,-0.43689513206481934,-0.7746804356575012,-0.20727401971817017,-0.20556767284870148,-0.12481019645929337,-0.48280325531959534,0.1131238266825676,0.8555609583854675,0.9523402452468872,-0.40010547637939453
24,5,0,1,0,0,0.27105844020843506,-0.17836663126945496,-0.12520501017570496,-0.030582968145608902,0.28163543343544006,0.026428289711475372,-0.128861203789711,-0.2215050309896469,0.17307226359844208,0.043283432722091675,-1.9522857666015625,0.7412397861480713,-0.4537745714187622,0.18262891471385956,-0.3004717230796814,1.466071367263794,0.2990328371524811,1.194581151008606,1.7862961292266846,-1.143686056137085,-1.1571818590164185,-1.2348527908325195,0.47572487592697144,-0.11967768520116806,-0.44340986013412476,1.2109624147415161,-0.4401380121707916,-0.7832094430923462,-0.1998293399810791,-0.21181035041809082,-0.1292181760072708,-0.49148690700531006,0.1140027791261673,0.8686058521270752,0.9557458758354187,-0.40280741453170776
25,4,0,0,0,0,0.21182560920715332,-0.07788735628128052,-0.03547879308462143,-0.15392345190048218,0.15088552236557007,0.13991501927375793,-0.3127182424068451,-0.16920047998428345,0.12280985713005066,0.0597076378762722,-1.744743824005127,0.5575353503227234,-0.5397374629974365,0.3201901614665985,0.05805201083421707,1.3605233430862427,0.5244171023368835,1.1116787195205688,1.8351985216140747,-1.500986933708191,-1.4875843524932861,-0.9608153700828552,0.3170505166053772,-0.03329518064856529,-0.4506182074546814,1.2209126949310303,-0.4362812936306,-0.7912718653678894,-0.22259850800037384,-0.21401847898960114,-0.11500795185565948,-0.4909747242927551,0.11576556414365768,0.8825377225875854,0.9561205506324768,-0.4128599464893341
26,4,0,0,0,0,-0.23891909420490265,0.18409736454486847,-0.02368452399969101,0.26913678646087646,0.16659857332706451,0.12058501690626144,0.2709295153617859,0.13439880311489105,1.0109895467758179,0.9557336568832397,-1.0846117734909058,-0.0022874553687870502,-1.2941040992736816,0.8345021605491638,-1.247722864151001,0.752274751663208,0.7458980083465576,1.0320844650268555,1.8020763397216797,-0.09967686980962753,-1.1779892444610596,-1.296112060546875,-0.41246142983436584,-0.5185931324958801,-0.48310819268226624,1.2264471054077148,-0.3893734812736511,-0.6614211201667786,-0.27862852811813354,-0.21108080446720123,-0.16139745712280273,-0.44917187094688416,0.10468793660402298,0.892489492893219,0.9152427315711975,-0.460460901260376
27,4,0,0,0,0,-0.22914747893810272,-0.09924034774303436,-0.1297709047794342,0.012794747948646545,0.19023346900939941,0.032794419676065445,0.08840056508779526,0.04454530030488968,0.24996346235275269,0.219061017036438,-1.7060703039169312,0.5679899454116821,-0.6983485817909241,0.2292782962322235,-0.15479470789432526,1.2768887281417847,0.4182007312774658,1.151007056236267,1.7916702032089233,-1.1419429779052734,-1.4522160291671753,-1.418864369392395,0.5499871373176575,0.1181904599070549,-0.4897080659866333,1.242730736732483,-0.3758717477321625,-0.6749035120010376,-0.2968933880329132,-0.2144528180360794,-0.1517956405878067,-0.45405906438827515,0.10496324300765991,0.9090268015861511,0.9121573567390442,-0.4689841866493225
28,4,0,0,0,0,-0.37982678413391113,0.21084663271903992,-0.2472986876964569,0.21975985169410706,0.10449807345867157,0.053171172738075256,0.16227184236049652,-0.0029149800539016724,0.8979238271713257,0.5221689343452454,-1.1427255868911743,-0.2007809728384018,-1.682533860206604,0.7801200747489929,-1.037420392036438,0.6694210171699524,0.9524809122085571,1.033569097518921,1.677512526512146,-0.06612446159124374,-1.3187888860702515,-1.4148131608963013,0.23806041479110718,0.09193099290132523,-0.5211785435676575,1.252107858657837,-0.31348955631256104,-0.561393141746521,-0.36285388469696045,-0.2174956202507019,-0.16899901628494263,-0.42269718647003174,0.09424090385437012,0.9207944273948669,0.8536797165870667,-0.5098588466644287
29,5,0,1,0,0,-0.223878875374794,0.263200581073761,-0.031414441764354706,0.34444719552993774,0.11715307831764221,0.12714803218841553,0.2043863832950592,0.0889330804347992,1.03928804397583,0.9423432350158691,-0.9633845090866089,-0.04629681259393692,-1.4268441200256348,0.7740374803543091,-1.2675392627716064,0.6392536163330078,0.8197227120399475,0.9183307886123657,1.8399524688720703,0.05763929337263107,-1.225305199623108,-1.3081481456756592,-0.323292076587677,-0.46975743770599365,-0.5466587543487549,1.2497851848602295,-0.2635924220085144,-0.44503986835479736,-0.41812360286712646,-0.21520674228668213,-0.20902830362319946,-0.3783566951751709,0.08403220027685165,0.9230512380599976,0.8109207153320312,-0.549308717250824
30,6,0,1,0,0,0.3438286781311035,-0.12293942272663116,0.02510157972574234,-0.15048590302467346,0.27527526021003723,0.14683812856674194,-0.07832988351583481,-0.0764099583029747,0.15067850053310394,0.3349219560623169,-1.8252402544021606,0.9225118160247803,-0.28816768527030945,0.028439246118068695,-0.18323718011379242,1.4472993612289429,0.2545716166496277,0.9231789112091064,1.9065970182418823,-1.3845505714416504,-1.3847742080688477,-0.9688087105751038,0.29283812642097473,-0.22625765204429626,-0.5385632514953613,1.2602812051773071,-0.2810690402984619,-0.47310584783554077,-0.41500723361968994,-0.21427622437477112,-0.20779284834861755,-0.3896174728870392,0.08758347481489182,0.935404896736145,0.8264007568359375,-0.5480625629425049
31,6,0,1,0,0,0.17298603057861328,-0.2056809961795807,0.07487919181585312,-0.028568264096975327,0.29030147194862366,0.18796220421791077,-0.03303256630897522,-0.0224900022149086,0.1975024789571762,0.34505996108055115,-1.8357685804367065,0.9575130343437195,-0.2857673466205597,0.03438990190625191,-0.26818981766700745,1.421226978302002,0.17088741064071655,0.9945651888847351,1.8326754570007324,-1.2980002164840698,-1.3660173416137695,-1.1363238096237183,0.36860600113868713,-0.13235975801944733,-0.5310658812522888,1.2711939811706543,-0.2954215705394745,-0.49798429012298584,-0.4076051115989685,-0.21561138331890106,-0.20910586416721344,-0.4024011194705963,0.09043966233730316,0.946991503238678,0.8396781086921692,-0.5448217988014221
32,5,0,1,0,0,0.27386921644210815,-0.10347837209701538,0.1349511295557022,-0.12269878387451172,0.46207958459854126,-0.07495888322591782,-0.0330115407705307,-0.12314516305923462,0.20679688453674316,0.37019193172454834,-1.853186011314392,0.8888716697692871,-0.27042433619499207,0.01826571300625801,-0.3004738688468933,1.458761215209961,0.25884538888931274,0.9329608082771301,1.9559568166732788,-1.2987946271896362,-1.2870217561721802,-1.028587818145752,0.22898989915847778,-0.28115198016166687,-0.5215484499931335,1.2797958850860596,-0.3126571774482727,-0.5206459164619446,-0.4005245566368103,-0.21355779469013214,-0.2117016613483429,-0.41340669989585876,0.09304644167423248,0.9573432803153992,0.8524855375289917,-0.54302579164505
33,5,0,1,0,0,0.3789327144622803,-0.1720922738313675,0.1811535805463791,0.03203125298023224,0.3316394090652466,0.10356885194778442,-0.24181003868579865,-0.09487930685281754,0.21196331083774567,0.36251941323280334,-1.8688914775848389,0.9246765375137329,-0.26397719979286194,0.037276677787303925,-0.2828664183616638,1.4447506666183472,0.22087673842906952,0.9457202553749084,1.8970824480056763,-1.3168797492980957,-1.318002462387085,-1.0468605756759644,0.26992204785346985,-0.2173098474740982,-0.5136967897415161,1.287536382675171,-0.3270983397960663,-0.54189133644104,-0.39349210262298584,-0.21310429275035858,-0.21317927539348602,-0.4236922860145569,0.09555238485336304,0.9670194387435913,0.8636220097541809,-0.5405406951904297
34,5,0,1,0,0,0.2580738365650177,0.039219439029693604,0.07303918898105621,0.048654139041900635,0.6178940534591675,0.1297420859336853,-0.23652464151382446,-0.023570969700813293,0.20779357850551605,0.4005194902420044,-1.8466951847076416,0.9292200803756714,-0.2524574398994446,0.0632888600230217,-0.2607108950614929,1.4173048734664917,0.24361424148082733,0.9348435401916504,1.899564504623413,-1.3711243867874146,-1.3496090173721313,-1.0149505138397217,0.21999908983707428,-0.22060056030750275,-0.506619930267334,1.2938556671142578,-0.34074896574020386,-0.5617481470108032,-0.38753148913383484,-0.21181975305080414,-0.21398180723190308,-0.43272605538368225,0.09800679236650467,0.9761186242103577,0.873441219329834,-0.538428544998169
35,5,0,1,0,0,0.277809202671051,-0.05415395647287369,0.11477789282798767,-0.034477896988391876,0.28749385476112366,0.19045227766036987,-0.1721252202987671,-0.17649266123771667,0.19994637370109558,0.35261380672454834,-1.8020212650299072,0.8782873749732971,-0.3081497550010681,0.09189290553331375,-0.16751158237457275,1.4180896282196045,0.27032458782196045,0.9754352569580078,1.8591489791870117,-1.420548439025879,-1.4294251203536987,-1.010599136352539,0.26846426725387573,-0.17594784498214722,-0.502432644367218,1.2986797094345093,-0.35084426403045654,-0.5811952948570251,-0.3862757086753845,-0.21079817414283752,-0.21077147126197815,-0.43932610750198364,0.10050281137228012,0.9848291873931885,0.8815671801567078,-0.5371579527854919
36,5,0,1,0,0,0.22709259390830994,-0.26903486251831055,-0.06680914014577866,-0.2953910529613495,0.5149563550949097,0.06167292222380638,-0.19785217940807343,-0.07484152913093567,0.09554725140333176,0.1576388031244278,-1.9046690464019775,0.8180803060531616,-0.3172071874141693,0.15781576931476593,-0.11400939524173737,1.4409970045089722,0.3303670287132263,1.0911954641342163,1.757992148399353,-1.4927420616149902,-1.3507908582687378,-0.9074386358261108,0.3934195339679718,-0.15619626641273499,-0.4961757957935333,1.3034448623657227,-0.362287312746048,-0.6004793047904968,-0.379160612821579,-0.2153450846672058,-0.20525358617305756,-0.44674673676490784,0.10282082110643387,0.9921451807022095,0.88889479637146,-0.5338543653488159
37,5,0,1,0,0,0.3177012503147125,-0.13293904066085815,0.10882297903299332,-0.2176496982574463,0.2994295060634613,0.2559818923473358,-0.17601540684700012,-0.13799551129341125,0.12585382163524628,0.29936060309410095,-1.787950038909912,0.8155609369277954,-0.3040955662727356,0.13830040395259857,-0.022040344774723053,1.396716594696045,0.33116915822029114,1.0158519744873047,1.8208750486373901,-1.5581203699111938,-1.4753984212875366,-0.8932853937149048,0.2692692279815674,-0.1720675826072693,-0.4929412007331848,1.3054699897766113,-0.3716103434562683,-0.6183236837387085,-0.3807634711265564,-0.2147335708141327,-0.1967974603176117,-0.45103803277015686,0.10509702563285828,0.9995041489601135,0.895182728767395,-0.5335114002227783
38,6,0,1,0,0,0.36312413215637207,-0.15164098143577576,0.06557626277208328,-0.15000247955322266,0.3252817988395691,0.12552312016487122,-0.061589568853378296,-0.10482431203126907,0.2294580042362213,0.3237554728984833,-1.851067304611206,0.8522489666938782,-0.31660932302474976,0.08005277067422867,-0.2865617871284485,1.4405008554458618,0.26497024297714233,1.0263049602508545,1.888524055480957,-1.3105535507202148,-1.3051509857177734,-1.091138482093811,0.2672124207019806,-0.2119460105895996,-0.4873148798942566,1.309529185295105,-0.3812602460384369,-0.6329396963119507,-0.373903751373291,-0.2136950045824051,-0.1981186866760254,-0.458028107881546,0.10651913285255432,1.0062958002090454,0.9011155366897583,-0.5312652587890625
