t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
101,7,0,1,4,0,0.5011123418807983,-0.051727838814258575,0.13614043593406677,-0.06659713387489319,0.11140760779380798,0.23263174295425415,0.0554446280002594,0.27023011445999146,-1.9342836141586304,0.15725156664848328,-0.32729724049568176,0.37166890501976013,-0.867092490196228,0.3872106075286865,2.5461583137512207,-0.10694687813520432,-0.10880891233682632,-1.1004434823989868,1.0920283794403076,-0.6184671521186829,-0.9557996988296509,0.809606671333313,0.3253291845321655,0.32988572120666504,0.17566680908203125,0.314266175031662,0.14829708635807037,-0.5991125702857971,-0.31049275398254395,-0.34772688150405884,0.8832632303237915,0.512098491191864,-0.3890537917613983,-0.10678602755069733,-0.302792489528656,-0.19331461191177368
102,7,0,1,0,0,-0.4214755594730377,-1.4294312000274658,-0.8629062175750732,0.33354854583740234,0.3066636025905609,-0.740220308303833,-0.6195806264877319,-0.19587424397468567,-0.9418883323669434,0.36324939131736755,0.5448337197303772,0.052859414368867874,-2.6024534702301025,0.21232765913009644,0.3175744116306305,1.3455637693405151,0.1409091353416443,-1.3245930671691895,1.3355900049209595,0.39327239990234375,-0.5276702046394348,-0.323340505361557,1.3223532438278198,-0.3085876405239105,0.17322304844856262,0.32197505235671997,0.14723365008831024,-0.5776211619377136,-0.3458173871040344,-0.32822051644325256,0.8697496652603149,0.48821064829826355,-0.3797195553779602,-0.09542243927717209,-0.29269546270370483,-0.182310089468956
103,7,0,1,0,0,-0.2460576593875885,-0.5383356809616089,-0.2099877893924713,0.3085841238498688,-0.15617525577545166,0.1339351385831833,0.2295369803905487,-0.34383726119995117,-1.580023169517517,-0.5198078155517578,0.2263634204864502,-0.9789198040962219,-1.6674083471298218,0.4415983557701111,1.3960191011428833,0.5946391820907593,0.9544086456298828,-1.5620628595352173,0.9655558466911316,0.5350638628005981,-0.25469252467155457,0.7058882117271423,1.2454605102539062,-0.5020831227302551,0.1710965931415558,0.3254300355911255,0.15045605599880219,-0.5669731497764587,-0.37593314051628113,-0.30792269110679626,0.8530313372612,0.48033571243286133,-0.3696708083152771,-0.09552424401044846,-0.2825346887111664,-0.17295941710472107
104,7,0,1,4,0,0.15932998061180115,-0.24972108006477356,0.6331522464752197,-0.09359817951917648,0.7191134691238403,0.6096926927566528,-0.5461578369140625,-0.08393806219100952,-1.8776524066925049,0.16351474821567535,-0.39181995391845703,0.5149720311164856,-0.7974020838737488,0.3958556354045868,2.502591848373413,-0.05881436914205551,-0.20415924489498138,-1.0576205253601074,1.1345648765563965,-0.7548455595970154,-1.0387887954711914,0.7805455327033997,0.25383293628692627,0.43522438406944275,0.16609586775302887,0.3281160593032837,0.1539933681488037,-0.5802796483039856,-0.3444342315196991,-0.3019130825996399,0.8467187881469727,0.47491684556007385,-0.37205222249031067,-0.10574761033058167,-0.2825656235218048,-0.1712781935930252
105,7,0,1,0,0,0.8731797933578491,0.1742517352104187,-0.6947630643844604,-0.031270626932382584,-0.09687325358390808,-0.016450099647045135,-0.607560932636261,-0.8549953103065491,-0.9175500869750977,0.380270391702652,0.5649658441543579,0.11015238612890244,-2.607497453689575,0.21525117754936218,0.29080337285995483,1.3712811470031738,0.1531229019165039,-1.347947120666504,1.310961127281189,0.3277170956134796,-0.5384743213653564,-0.2871786057949066,1.3074692487716675,-0.33334723114967346,0.1640312224626541,0.3368227481842041,0.15145084261894226,-0.5597777962684631,-0.3785545825958252,-0.2848215699195862,0.8361696600914001,0.4512055218219757,-0.3641238510608673,-0.0943126305937767,-0.2737841308116913,-0.16136771440505981
106,7,0,1,4,0,0.5208272337913513,0.4775257706642151,1.0922473669052124,0.09965069591999054,0.06973659992218018,-0.769546389579773,-0.05904821306467056,0.33002036809921265,-1.8952052593231201,0.1419817954301834,-0.36206939816474915,0.4521056115627289,-0.8076426982879639,0.3792783319950104,2.501824140548706,-0.0461418479681015,-0.12536455690860748,-1.10858154296875,1.1060001850128174,-0.7370169162750244,-1.0185729265213013,0.8353256583213806,0.2965841293334961,0.38749486207962036,0.159822478890419,0.34103572368621826,0.15536688268184662,-0.5737720727920532,-0.3521680533885956,-0.2793389558792114,0.8320119380950928,0.44709211587905884,-0.36702761054039,-0.10444612801074982,-0.27404460310935974,-0.1598592847585678
107,7,0,1,4,0,-0.07495236396789551,0.2939912676811218,-0.4722479283809662,-0.5896236896514893,0.8071348667144775,0.1421588659286499,0.4952864646911621,0.33445119857788086,-1.9288285970687866,0.15314938127994537,-0.26547878980636597,0.20615503191947937,-0.8925705552101135,0.39188724756240845,2.499638080596924,-0.032410405576229095,0.11172549426555634,-1.2517116069793701,1.0155503749847412,-0.5993466377258301,-0.913195788860321,0.9809370636940002,0.3829619288444519,0.14153705537319183,0.15699100494384766,0.3464129567146301,0.15981373190879822,-0.5850808024406433,-0.3401890695095062,-0.27211493253707886,0.8277286887168884,0.4437207281589508,-0.3678223192691803,-0.11306656152009964,-0.2723230719566345,-0.15683504939079285
108,7,0,1,0,0,0.7756220102310181,-0.5800580978393555,0.10245700925588608,-0.5524381399154663,-0.6150977611541748,-0.619088888168335,0.16716212034225464,-0.5790557265281677,-0.906332790851593,0.262618750333786,0.4995845556259155,-0.0936456248164177,-2.4955227375030518,0.19111382961273193,0.24766471982002258,1.4001073837280273,0.25609275698661804,-1.4918489456176758,1.323962926864624,0.42672061920166016,-0.4983007311820984,-0.2047395259141922,1.3930602073669434,-0.31053468585014343,0.15479367971420288,0.3536410331726074,0.15926778316497803,-0.5649107098579407,-0.37576547265052795,-0.25646349787712097,0.8169488906860352,0.425933837890625,-0.3609648644924164,-0.10369569808244705,-0.2643257975578308,-0.14806659519672394
109,7,0,1,4,0,0.32878920435905457,-0.2011784166097641,0.21611854434013367,-0.011607617139816284,0.17842797935009003,0.10944849252700806,-0.05256703495979309,-0.1057928279042244,-1.908949851989746,-0.05739520490169525,-0.004053993616253138,-0.20050814747810364,-1.1015585660934448,0.4348708689212799,2.308237314224243,-0.09876924753189087,0.6320943832397461,-1.5263499021530151,0.7872523665428162,-0.18795883655548096,-0.5878790020942688,1.1952732801437378,0.5774713158607483,-0.26177677512168884,0.15365609526634216,0.3599793016910553,0.16339111328125,-0.5701660513877869,-0.38504981994628906,-0.2467527687549591,0.8106428980827332,0.42279794812202454,-0.35739073157310486,-0.10942502319812775,-0.25906020402908325,-0.1426045149564743
110,7,0,1,4,0,1.195607304573059,-0.50690096616745,-0.28783905506134033,-0.6050081253051758,0.2970837950706482,0.6244082450866699,-0.21695499122142792,0.718699038028717,-1.921690821647644,0.074481301009655,-0.29298219084739685,0.15386809408664703,-0.889110803604126,0.38420015573501587,2.4795334339141846,0.02469717152416706,0.1062813550233841,-1.2313120365142822,1.0677688121795654,-0.6054842472076416,-0.9419000744819641,0.9808568954467773,0.4156961739063263,0.19509710371494293,0.15100210905075073,0.36638879776000977,0.1679217517375946,-0.5819900631904602,-0.374059796333313,-0.24046605825424194,0.8077352046966553,0.42003196477890015,-0.3590726852416992,-0.11832539737224579,-0.25798794627189636,-0.14021030068397522
