t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
69,7,4,1,4,0,0.234640970826149,-0.051221489906311035,0.042838092893362045,-0.015923306345939636,0.3273027241230011,0.2345936894416809,-0.09223847836256027,-0.16337178647518158,0.805611252784729,0.5191093683242798,-1.1699318885803223,-0.6873142719268799,-0.4565857946872711,0.5139780044555664,-1.2904740571975708,1.2451555728912354,1.070613980293274,-1.2063080072402954,2.3063888549804688,0.1301015466451645,-0.9277769327163696,-0.3358412981033325,0.24036991596221924,-0.7570962309837341,-1.053673267364502,-0.38628479838371277,0.13379809260368347,-0.05443606525659561,-0.6113681793212891,0.9078657031059265,-0.42612865567207336,-0.6377777457237244,0.6956695914268494,1.1629177331924438,1.1217776536941528,-0.4922400712966919
70,7,4,1,4,0,0.5185301303863525,-0.16952277719974518,0.11790305376052856,-0.31992459297180176,0.21635030210018158,0.05195358023047447,-0.0567140132188797,-0.09181799739599228,0.6515855193138123,0.6407082080841064,-1.3242828845977783,-0.3056052029132843,-0.4974941611289978,0.45930030941963196,-1.1407015323638916,1.2278865575790405,1.1249769926071167,-1.0206233263015747,2.361328363418579,-0.05187690630555153,-1.0153660774230957,-0.4862220883369446,0.2762562930583954,-0.8998695611953735,-1.053073525428772,-0.3887577950954437,0.13407140970230103,-0.053849801421165466,-0.6108123660087585,0.9079152941703796,-0.4268980622291565,-0.6377005577087402,0.6954293847084045,1.1649303436279297,1.1216330528259277,-0.49223050475120544
71,7,4,1,4,0,0.34173375368118286,-0.009226500988006592,0.1705169975757599,-0.1610177755355835,0.1977822184562683,0.020671401172876358,-0.14004091918468475,-0.12125547230243683,0.4805620014667511,0.5095224976539612,-1.3560985326766968,-0.3129264712333679,-0.6029738187789917,0.3459169268608093,-0.9797636866569519,1.2196975946426392,1.2399803400039673,-0.8958579897880554,2.4493050575256348,-0.005369387101382017,-0.9145463109016418,-0.6200305819511414,0.3973180949687958,-0.9547356367111206,-1.0514425039291382,-0.3906371295452118,0.11761771887540817,-0.05189460515975952,-0.6084510087966919,0.9096469879150391,-0.42576131224632263,-0.6360189318656921,0.6975226998329163,1.1688119173049927,1.123276710510254,-0.4905345141887665
72,7,4,1,4,0,0.147344708442688,-0.032900527119636536,0.06011733040213585,-0.027345240116119385,0.24342909455299377,0.20530477166175842,-0.36792004108428955,-0.3067159950733185,0.7628549933433533,0.7165683507919312,-1.3581976890563965,-0.44196781516075134,-0.3806314468383789,0.30311959981918335,-1.2032444477081299,1.1572859287261963,1.0535743236541748,-1.1351052522659302,2.3419833183288574,0.12565892934799194,-0.8643090724945068,-0.7866138219833374,0.366017609834671,-0.6569936871528625,-1.0509495735168457,-0.3938930034637451,0.1256764978170395,-0.05065825954079628,-0.6081451773643494,0.908347487449646,-0.4256766140460968,-0.6408787965774536,0.6959323883056641,1.1704411506652832,1.1209181547164917,-0.4898304045200348
73,7,4,1,4,0,0.23603539168834686,-0.19038748741149902,-0.17463791370391846,0.00814850628376007,0.47795331478118896,0.0262899212539196,-0.061048462986946106,-0.12473884224891663,0.7402435541152954,0.46913495659828186,-1.20692777633667,-0.8459221124649048,-0.4555625319480896,0.5647916197776794,-1.1760048866271973,1.2541033029556274,1.1467264890670776,-1.1352962255477905,2.298433780670166,0.11166181415319443,-0.8780702948570251,-0.3231073319911957,0.2809683680534363,-0.8451724648475647,-1.0529241561889648,-0.39780718088150024,0.14246396720409393,-0.05441834777593613,-0.610675573348999,0.9065438508987427,-0.42527222633361816,-0.6381029486656189,0.6937982439994812,1.1696052551269531,1.1184314489364624,-0.4917222261428833
74,7,4,1,4,0,0.22467899322509766,0.07080022990703583,0.17727212607860565,-0.12103113532066345,0.2985045313835144,0.07682619243860245,-0.21520572900772095,0.0664902776479721,0.38506340980529785,0.39594969153404236,-1.31159245967865,-0.4453883469104767,-0.6266525983810425,0.32588642835617065,-0.897905707359314,1.194174885749817,1.3354740142822266,-0.8909910917282104,2.4887306690216064,0.06742611527442932,-0.8123883008956909,-0.6042035222053528,0.422762393951416,-1.0263457298278809,-1.0508478879928589,-0.3992454707622528,0.12022677063941956,-0.05257107689976692,-0.6077684164047241,0.9087862372398376,-0.424013614654541,-0.6346139311790466,0.6967623233795166,1.1737875938415527,1.120906949043274,-0.4894390106201172
75,7,4,1,4,0,0.25469356775283813,-0.1896272599697113,0.23718807101249695,0.0738396942615509,0.20201769471168518,0.024529699236154556,-0.1653444617986679,-0.03025447577238083,0.6034704446792603,0.5084053874015808,-1.2721621990203857,-0.369402676820755,-0.5831013321876526,0.3519175946712494,-1.0948102474212646,1.2636706829071045,1.1416786909103394,-1.010452151298523,2.443277597427368,0.01750432886183262,-0.963826060295105,-0.5188235640525818,0.34340551495552063,-0.860751748085022,-1.0501980781555176,-0.4014251232147217,0.11728280782699585,-0.05227762833237648,-0.6075904965400696,0.9091305136680603,-0.42319023609161377,-0.633730947971344,0.6972156763076782,1.1757935285568237,1.1212495565414429,-0.48991072177886963
76,7,4,1,4,0,0.3970716893672943,-0.22822877764701843,0.04794022813439369,0.003539726138114929,0.3260042667388916,0.05401720851659775,-0.1475079357624054,-0.17803306877613068,0.7788257598876953,0.5699333548545837,-1.2315638065338135,-0.6566459536552429,-0.44231173396110535,0.4811203181743622,-1.231088399887085,1.2390203475952148,1.0745482444763184,-1.1917951107025146,2.316436767578125,0.11029694974422455,-0.9162478446960449,-0.42914581298828125,0.2863267958164215,-0.7577093839645386,-1.051058292388916,-0.40486589074134827,0.13677619397640228,-0.054541733115911484,-0.6096476912498474,0.9066362380981445,-0.42361941933631897,-0.6347149014472961,0.6942945718765259,1.1746411323547363,1.118094801902771,-0.4912030100822449
77,7,4,1,4,0,0.19871145486831665,-0.21731582283973694,0.06418607383966446,-0.12354417890310287,0.19174310564994812,0.0746026337146759,0.010430529713630676,0.0394265353679657,0.6416086554527283,0.5444854497909546,-1.2186695337295532,-0.2660294771194458,-0.5655889511108398,0.47757142782211304,-1.151382565498352,1.2624568939208984,1.1261783838272095,-0.9739221334457397,2.4069337844848633,-0.09783849120140076,-1.1057686805725098,-0.3186013400554657,0.177484929561615,-0.9389182329177856,-1.0504393577575684,-0.40665847063064575,0.1377566009759903,-0.05434979498386383,-0.6103494763374329,0.9064645171165466,-0.4238859713077545,-0.6324378252029419,0.6941143274307251,1.1756945848464966,1.1182752847671509,-0.4930185079574585
78,7,4,1,4,0,0.14165431261062622,-0.15731275081634521,0.1395539492368698,-0.0371859073638916,0.17185811698436737,0.015431642532348633,-0.12434740364551544,-0.03523688763380051,0.5173630714416504,0.522701621055603,-1.3212052583694458,-0.18209773302078247,-0.6575337052345276,0.29527613520622253,-1.0449374914169312,1.2054160833358765,1.1891682147979736,-0.8789793252944946,2.477285861968994,0.023257290944457054,-0.9393815398216248,-0.6797951459884644,0.3675370216369629,-0.8940748572349548,-1.048282504081726,-0.40817922353744507,0.12333633005619049,-0.05178085342049599,-0.6080310344696045,0.9077394008636475,-0.42290249466896057,-0.6324334144592285,0.6960533857345581,1.1788932085037231,1.1196519136428833,-0.4916636049747467
