t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
1,8,4,1,3,0,0.9076656103134155,-0.7088128328323364,0.30260273814201355,-0.1124243438243866,1.7069344520568848,0.42647847533226013,-0.6844621896743774,-0.3117661476135254,1.491627812385559,-0.6175686120986938,1.2559291124343872,1.4806602001190186,-0.24786150455474854,-0.31988441944122314,-0.5592300295829773,-0.40669283270835876,-0.7612058520317078,-0.6284449696540833,-0.5975216627120972,-0.5208828449249268,1.4108628034591675,-0.43368133902549744,-0.26936060190200806,1.2990018129348755,0.09714123606681824,-0.06492837518453598,0.020713817328214645,0.15129372477531433,0.07192940264940262,0.045942313969135284,-0.07032482326030731,-0.015783024951815605,0.011464002542197704,-0.3771563768386841,-0.021763848140835762,0.03966095671057701
2,9,4,1,3,0,2.0068397521972656,-1.2700109481811523,0.7152919769287109,-0.6404284238815308,2.305266857147217,0.4873519539833069,-1.4059038162231445,-0.7822885513305664,1.4612420797348022,-0.6959204077720642,1.3230146169662476,1.4501698017120361,-0.24198749661445618,-0.29333484172821045,-0.5673550367355347,-0.418111115694046,-0.7837346792221069,-0.6448747515678406,-0.6195207834243774,-0.537001371383667,1.3795956373214722,-0.44778990745544434,-0.07506620138883591,1.2710384130477905,0.19831126928329468,-0.14207738637924194,0.04485320299863815,0.2812613546848297,0.1321757584810257,0.09681371599435806,-0.1433309018611908,-0.0581587478518486,0.03520919382572174,-0.6926064491271973,-0.041416630148887634,0.08788858354091644
3,10,4,2,3,0,0.39777475595474243,-1.0141838788986206,0.39019685983657837,-0.610726535320282,1.5932095050811768,0.7134970426559448,-0.8150066137313843,-0.7169933915138245,1.3652660846710205,-0.8237016201019287,1.3033523559570312,1.3532435894012451,-0.23801280558109283,-0.10612029582262039,-0.5939796566963196,-0.45959678292274475,-0.8655470013618469,-0.7107539176940918,-0.6993840932846069,-0.5972697734832764,1.2806302309036255,-0.4991154372692108,0.5576683282852173,1.1825214624404907,0.28856295347213745,-0.21926656365394592,0.07139527797698975,0.3932686448097229,0.186865895986557,0.14870794117450714,-0.20799383521080017,-0.10700929164886475,0.06557311117649078,-0.9684196710586548,-0.059145040810108185,0.12970776855945587
4,10,3,2,0,0,-0.5568438768386841,-0.5702237486839294,-0.7102880477905273,-0.26714223623275757,-0.40375250577926636,-0.25921308994293213,0.6161431670188904,0.18044346570968628,-1.3733371496200562,-1.4144610166549683,0.6372626423835754,-1.400818943977356,0.5632144212722778,0.36044296622276306,0.6394752860069275,0.3230285048484802,0.679942786693573,0.6880275011062622,0.8122041821479797,0.6158487200737,-1.564544439315796,0.4788348376750946,0.5717006325721741,-1.361574411392212,0.1798182874917984,-0.07085634768009186,0.15360480546951294,0.23407405614852905,0.19002583622932434,0.03511195629835129,-0.21380563080310822,-0.14386850595474243,0.05444538593292236,-0.872810423374176,-0.005126621574163437,0.17995724081993103
5,11,3,2,3,0,-2.36315655708313,-1.9043134450912476,-0.2128957360982895,0.6120095252990723,-0.396518349647522,0.5651978254318237,0.4930739402770996,-0.23749327659606934,1.104034423828125,-1.025809645652771,1.0967381000518799,1.0529038906097412,-0.183060884475708,0.5248410701751709,-0.0030765340197831392,-0.5604296326637268,-1.0599185228347778,-0.8224747776985168,-0.8505436182022095,-0.7260162234306335,1.0527328252792358,-0.5519893169403076,0.9554682970046997,0.9778499007225037,0.19167937338352203,-0.049290116876363754,0.20656560361385345,0.2070564478635788,0.22515171766281128,0.11071615666151047,-0.25477486848831177,-0.1489659994840622,0.08758426457643509,-1.2057093381881714,0.011324898339807987,0.23603807389736176
6,12,3,2,3,0,-2.10060715675354,-0.6683763265609741,-0.5915800333023071,-1.5403962135314941,0.5939201712608337,2.0674281120300293,0.31940293312072754,-0.41154584288597107,1.2782621383666992,-0.8864359259605408,1.223209261894226,1.264892339706421,-0.20645685493946075,0.16155554354190826,-0.5919736623764038,-0.49027296900749207,-0.9259998202323914,-0.7491897344589233,-0.7581650018692017,-0.6388858556747437,1.1911040544509888,-0.5363864302635193,0.8260899782180786,1.1024384498596191,0.27758246660232544,-0.13231702148914337,0.21038900315761566,0.32067954540252686,0.27059417963027954,0.15888945758342743,-0.3162018954753876,-0.199384868144989,0.12049619108438492,-1.428711175918579,-0.010027064941823483,0.29015398025512695
7,12,2,2,0,0,-2.493198871612549,-0.07882258296012878,-0.305279016494751,-1.5368695259094238,0.3867753744125366,0.740317702293396,-0.06535983085632324,-1.2768771648406982,-1.372849702835083,-1.4162757396697998,0.6383426189422607,-1.4004226922988892,0.5641397833824158,0.3602156639099121,0.639629065990448,0.3226456940174103,0.6792358160018921,0.687647819519043,0.8115209341049194,0.6153777241706848,-1.5640838146209717,0.4783918261528015,0.5730872750282288,-1.361149549484253,0.1909594088792801,-0.014982588589191437,0.27248942852020264,0.17763058841228485,0.27677562832832336,0.0004457235336303711,-0.3304045796394348,-0.25537025928497314,0.11468961089849472,-1.233211636543274,0.03890259191393852,0.3498969078063965
8,12,1,2,0,0,-0.6353393793106079,-1.0963062047958374,-1.6626732349395752,-0.7390774488449097,0.7254893779754639,0.03044825792312622,0.5564231872558594,0.4129830598831177,-1.3729444742202759,-1.4155848026275635,0.6375914812088013,-1.4005306959152222,0.5648823976516724,0.3601999878883362,0.6380207538604736,0.32265758514404297,0.6792520880699158,0.6888670325279236,0.8115320801734924,0.6166998744010925,-1.5643373727798462,0.47839364409446716,0.5717689990997314,-1.3613775968551636,0.09498120099306107,0.10234326869249344,0.31386828422546387,0.03356686234474182,0.28301841020584106,-0.10340911149978638,-0.33236783742904663,-0.2860576808452606,0.11075146496295929,-1.1183600425720215,0.09071746468544006,0.40426865220069885
9,13,1,2,3,0,-1.6801073551177979,0.7603405714035034,0.2612164616584778,0.5143240690231323,0.6505625247955322,1.162841558456421,0.9932366609573364,0.16922539472579956,1.3703796863555908,-0.8774028420448303,1.305063247680664,1.3586490154266357,0.015595721080899239,-0.04551249369978905,-0.6919381022453308,-0.4883174002170563,-0.9222263693809509,-0.6535526514053345,-0.7547392249107361,-0.5669068694114685,1.2848825454711914,-0.5350202322006226,0.34948861598968506,1.186319351196289,0.1757885217666626,0.031121443957090378,0.2835358679294586,0.17085936665534973,0.32824456691741943,-0.06176118180155754,-0.38941261172294617,-0.2998034954071045,0.13300196826457977,-1.3785228729248047,0.06750775128602982,0.463837206363678
10,14,1,2,3,0,-1.1453810930252075,-1.4764783382415771,-0.6139734387397766,0.14722660183906555,-1.0457924604415894,2.329860210418701,-0.6943597793579102,-0.5229775309562683,1.172849416732788,-0.9574251770973206,1.126397967338562,1.152966856956482,-0.16323688626289368,0.457878053188324,-0.39452245831489563,-0.5268343687057495,-0.997644305229187,-0.7775806188583374,-0.8237538933753967,-0.6846796870231628,1.0886106491088867,-0.5709332823753357,0.9303436279296875,1.0106184482574463,0.2650339603424072,-0.056061964482069016,0.284490168094635,0.2839166224002838,0.3630133271217346,-0.028124723583459854,-0.4317220449447632,-0.3518798351287842,0.16317467391490936,-1.5771846771240234,0.03768683224916458,0.5359326004981995
